,doctor_name,city,state,specialty,gender,review_count,overall_rating,review_date,individual_rating,staff_rating,wait_time_rating,helpfullness_rating,knowledge_rating,review
26,Dr. Rick D. Saier,Clinton Township,Michigan, Internists / Geriatricians , Male,3,5,2010-09-03T19:05:15Z,5,5,5,5,5,"Dr. Saier is a rarity these days. He spent plenty of time doing the initial physical, transcribed all his notes and gave me a copy and sent me for tests that were very beneficial. He even called on the phone to give the test results and a course of action. On subsequent visits it was obvious that he had carefully gone over my records and made notes before entering the examining room. His demeanor is friendly and respectful and he has great empathy for older patients or those with disabilities. I would highly recommend this physician."
27,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2014-11-18T20:26:41.861Z,1.3,1,1,1,2,"The Staff is terrible. There are rude and can not get percriptions ordered correctly or even sent to the right pharmacy, it is not just a 1 time thing. Then they blam the patient."
28,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2014-04-12T08:38:50Z,5,5,5,5,5,"Dr. Gunther is top notch! He is kind, considerate, compassionate, and very down to earth. He talks to you in layman's terms and treats you with the highest respect. He is absolutely the best Dr. I have ever had. Sincerely, Pam Wineman"
29,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2013-05-03T08:57:43Z,5,5,5,5,5,Dr Ginther is a fantastic Doctor. Always has the time to listen to whats bothering you and not rushing you out the door. Great bedside manner. Really concern about your health and getting you healthier.
30,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2012-11-05T09:34:37Z,4,2,4,5,5,We love the dr. But now he is too busy.every time we call they tell us he is booked and we have to see the pa.we now have to find a new dr. Because we don't want to see a pa
31,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2012-01-23T10:17:02Z,5,5,5,5,5,"Dr. Ginther is a great doctor. He will take his time with you. Listen to what you have to say. He will treat you appropriatey. Not do unneccesary testing, or medications. I have much respect for Dr. Ginther. Keep up the great work Doc."
32,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2011-10-25T19:04:26Z,4,4,4,4,4,Always takes the time needed to discuss any issues I have.
33,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2008-12-29T18:45:14Z,4.3,4,4,5,4,"This doctor is very personable, respectful, and easy to talk to. He is knowledgeable, but willing to admit when he doesn't know something and referral is needed. Very professional, but nice. Highly recommended."
34,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2007-01-09T15:50:36Z,4.7,,4,5,5,"Dr Ginter is a very considerate physician. He treats you like a person, not a paycheck. I am very satisfied with the care I receive from him.I would recommend him in a heartbeat!!"
35,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2005-08-30T17:12:19Z,1,,1,1,1,Horrible!!!!!!!!!
36,Dr. Mark E. Ginther,Bay City,Michigan, Internists / Geriatricians , Male,10,3.93,2005-01-31T16:06:46Z,5,,5,5,5,Doctor Ginther cares about his patients and treats them with respect. In my opinion- he is a top-rated doctor!
37,Dr. Uma D. Gorrepati,Detroit,Michigan, Internists / Geriatricians , Female,4,4.81,2017-03-17T03:43:01.862Z,4.5,5,3,5,5,"Very knowledgeable, she listens to you and your concerns. You do have to wait a while to be seen but I personally thinks it's because she take her time with her patients. I see this as a concerned professional person who take pride in her work and well being of her patients. "
38,Dr. Uma D. Gorrepati,Detroit,Michigan, Internists / Geriatricians , Female,4,4.81,2010-10-14T21:47:52Z,5,5,5,5,5,A really wonderful doctor...many of the nurses at the Detroit Medical Center go to her because she is so great...you are not rushed and she takes time to explain everything..and I know as I am an RN
39,Dr. Uma D. Gorrepati,Detroit,Michigan, Internists / Geriatricians , Female,4,4.81,2008-09-30T11:28:21Z,4.8,5,4,5,5,"Best Doctor I've ever had. Takes all the time you need to get answers. Professional, knowledgeable excellent."
40,Dr. Uma D. Gorrepati,Detroit,Michigan, Internists / Geriatricians , Female,4,4.81,2006-10-11T13:13:12Z,5,,5,5,5,"Very knowledgeable, thorough, competent, kind. Takes time with patients. Easy to get appointments. Staff is great also - no attitudes"
41,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2015-04-10T10:13:39.970Z,1.8,2,1,2,2,"I don't see Dr Caren, I see Brenda Pope. I was referred by a friend & my first visit went great. Second not so much waited 1 hour to be seen & was actually told when I was telling her my concerns that she has a couple more patients and I can wait til she sees them and asked the rest of my questions but my time is up! Are you serious! She pushes medication you don't need. Never returns calls, fills scripts unless you go in or sends referrals when she says she will. Needless to say i am looking for a new doctor!"
42,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2014-09-12T15:10:15.464Z,2.3,1,3,1,4,"The vast majority of the office staff are extremely rude on a consistent basis. Also, you never see the same doctor for the same problem which ultimately results in important details of previous care being missed.
I have found another physician practice ---- and very happy with the switch."
43,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2013-09-09T17:35:47Z,1.8,1,1,2,3,"I've been taking my children to Dr. Caren, and Brenda Pope, for a number of years. After my son's appointment today, we will never be back. As I read in previous reviews, I agree with the last couple. I pulled my son early from school for his 3:20 appointment. After waiting, and waiting, and waiting, Brenda finally came in at 4:45. I've given this doctor's office numerous chances. This was for a prescription refill! No shots needed, just a few questions and checkup. I am beyond disappointed in the lack of compassion the staff has as well. I than went up front to pay my co-pay. Stood there waiting for a receipt, and 16Â¢ change. Kathy sat in her chair, back toward me, and after waiting for another 3 minutes with either of those in hand, I walked out. They even have a sign up saying they are taking new patients. WHY? They can't even see the patients they have. I can't waste anymore of my time with this practice. You shouldn't either"
44,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2012-11-05T14:09:39Z,4,3,3,5,5,"Dr. Caren is amazing and truely knowledgable. She never makes assumptions and listens intently to her patients. I would never EVER advise anyone to EVER under any circumstances see The Pope (Brenda) she is rude, unprofessional, inconsiderate and too big for her britches. Dr. Razook is ok as a sub for Dr. Caren but I wouldn't have her for my primary care."
45,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2012-05-14T07:28:55Z,3.8,1,4,5,5,"Dr. Caren is an awesome doctor. She takes time with her patients and listens. I believe she truly cares.She has never pushed any pills on me. The only downfall is her staff, they are the worst Ive ever had to deal with. Oh and the Nurse Practitioner there is terrible, she is rude, I have a couple other names for her but they might not let me post this. Dr. Caren does vacation a lot and take time off but if you can get past her dumba** staff she is a great doctor."
46,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2012-04-24T14:00:30Z,3.8,2,3,5,5,"I love Dr. Caren. She has been my doctor for 9 years (moved away for 4 years) and she remembers everything about me and my family. Bedside manor is great. I don't know why the other patient said she was a pill pusher..there have been many times where she wants me to ""ride it out"". She truly cares about her patients as individuals. I don't care for the front desk people though."
47,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2012-04-23T16:11:34Z,1.5,1,1,1,3,"These reviews must be faked. I have been a patient of Dr. Carens for neatly two years now. I was referred by my friend whom had been her patient since birth and obviously did not know how doctors should treat their patients. Dr. Leslie Caren is a pill pusher. That's all. Numerous times I have gone in to see Caren and have waited 45 minutes or more in the waiting room only to wait another 35 in the back room. Several times I have had to see another doctor because Dr. Caren decides to take vacations and spontaneous days off. If you're a new patient they get you in right away, but if it's your second visit or more FORgEt IT! They stop caring about you. It's all about the money. If you're looking for a great doctor I reccomend Dr. French at Clarkston Medical on Bow Point Drive off of Sashabaw. Thats where I have switched and she is fantastic! Has actually resolved my issues without pushing brand meds that pharm companies pay her to push, which Dr. Caren is currently being investigated for."
48,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2011-12-01T11:42:28Z,5,5,5,5,5,Dr Caren is a great Dr. She listens and takes her time with you. Never in a rush like my last Dr. was.
49,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2011-07-28T11:19:18Z,5,5,5,5,5,"Dr. Caren is awesome! Her staff and especially Brenda aer simply amazing! They care, they listen and they give great medical care. One in a million!"
50,Dr. Leslie A. Caren,Detroit,Michigan, Internists / Geriatricians , Female,12,3.56,2009-02-09T15:44:49Z,5,5,5,5,5,"Dr. Caren is the first doctor I have had in a long time who I feel really listens to my concerns. She has excellent bedside manor with my daughters. She is very compassionate and helps my one daughter with her intense fear of needles, it's awesome!! I highly recommend her to anyone."
51,Dr. Stephen P. D'Addario,St. Clair shores,Michigan, Internists / Geriatricians , Male,3,4.42,2011-07-18T12:02:39Z,5,5,5,5,5,"Great doc, great staff! Really listens and cares for the patient."
52,Dr. Stephen P. D'Addario,St. Clair shores,Michigan, Internists / Geriatricians , Male,3,4.42,2009-01-13T15:11:49Z,4.8,5,4,5,5,"Kind, listens to you and explains things so that you understand. Ms. Bedra"
53,Dr. Stephen P. D'Addario,St. Clair shores,Michigan, Internists / Geriatricians , Male,3,4.42,2008-04-22T15:26:21Z,3.5,2,4,4,4,
54,Dr. Hussein S. Elbadawi,Detroit,Michigan, Internists / Geriatricians , Male,2,5,2015-12-17T13:34:10.020Z,5,5,5,5,5,Best in explaining! Great bedside manners. I highly recommend him for family members of mine. I He explains exactly what the nature of the disorder was. 
55,Dr. Hussein S. Elbadawi,Detroit,Michigan, Internists / Geriatricians , Male,2,5,2015-02-06T20:36:50.485Z,5,5,5,5,5,"Great clinician , great smile, bright and pleasant"
56,Dr. Brian P. Edwards,Detroit,Michigan, Internists / Geriatricians , Male,2,5,2016-07-13T03:29:56.827Z,5,5,5,5,5,Dr. Edwards was not only professional but very knowledgeable. He was so patient with all my questions and I left the hospital comfortably knowing that I received the proper care.
57,Dr. Brian P. Edwards,Detroit,Michigan, Internists / Geriatricians , Male,2,5,2016-03-16T14:53:36.740Z,5,5,5,5,5,Dr. Edwards was very personable & helpful. He was thorough with information & made sure I understood the situation during my appointment. 
58,Dr. Krista A. Swaninger,Detroit,Michigan, Internists / Geriatricians , Female,2,5,2015-03-27T06:26:21.127Z,5,5,5,5,5,Oh how I'd love to see krista I haven't since a Lil girl I'm very proud of her an her brother David I never dreamed she would've become a Dr I know she has to be an awesome one :) 
59,Dr. Krista A. Swaninger,Detroit,Michigan, Internists / Geriatricians , Female,2,5,2008-06-13T13:35:29Z,5,5,5,5,5,"Dr. Swaninger has an incredible bedside manner, is incredibly intelligent and efficient, and treats her patients with compassion and respect. I wish she could be my primary care doctor!"
60,Dr. David G. Paje,Livonia,Michigan, Internists / Geriatricians , Male,2,5,2012-08-30T10:08:30Z,5,5,5,5,5,"Dr. Paje used to be my Dr. When he worked @ fairlane. He was always very patient, attentive, observant and an overall great example of excellence in his profession. Dr. Paje really cares."
61,Dr. David G. Paje,Livonia,Michigan, Internists / Geriatricians , Male,2,5,2011-08-17T07:47:00Z,5,5,5,5,5,Best Dr I have ever worked with. Caring considerate Dr. Paje really helped me out with my issues. He was precise and he did not appear to be in a hurry. Dr. Paje was very considerate. I just wanted to take a second to thank him for everything. Thank you very much.
62,Dr. Junior Uduman,Detroit,Michigan, Internists / Geriatricians , Male,2,5,2017-01-18T04:05:04.107Z,5,5,5,5,5,"Fantastic doctor, really knows his stuff and truly cares for his patients."
63,Dr. Junior Uduman,Detroit,Michigan, Internists / Geriatricians , Male,2,5,2011-05-19T05:56:48Z,5,5,5,5,5,"Dr. Uduman has a great bedside manner. The hospital and nurses were wonderful - checking me every 30 minutes. Dr. Uduman was very knowledgable and spoke to me so that I could understand what was happening to me. I appreciated that he was so down to earth yet at the same time so intelligent. He and his nurse (Valerie that day) saved my life and for that, I thank them."
64,Dr. Ashok R. Prasad,Detroit,Michigan, Internists / Geriatricians , Male,2,5,2010-04-22T22:38:47Z,5,5,5,5,5,Polished and friendly and always up to date on what is currently going on in Medicine. High percentage of patients are physicians and Nurses.
65,Dr. Ashok R. Prasad,Detroit,Michigan, Internists / Geriatricians , Male,2,5,2009-05-12T07:50:59Z,5,5,5,5,5,Very personable and knowledgable. The office is very efficient. Great internist.
66,Dr. Jeffrey M. Finn,West Bloomfield,Michigan, Internists / Geriatricians , Male,4,4.06,2017-04-24T21:46:47.400Z,3.8,4,4,3,4,"Dr Finn is generally a good physician, however, I am not able to connect with him on a personal level. He is thorough, yet lacks a proper ""bedside manner."" "
67,Dr. Jeffrey M. Finn,West Bloomfield,Michigan, Internists / Geriatricians , Male,4,4.06,2012-11-10T15:14:53Z,5,5,5,5,5,"Dr. Finn is very intelligent and super nice. He has a helpful staff, too. Glad I found him!"
68,Dr. Jeffrey M. Finn,West Bloomfield,Michigan, Internists / Geriatricians , Male,4,4.06,2012-06-11T20:53:55Z,2.5,3,4,1,2,"This is my grandfather's internist. I went to the appt. with him because this doctor has put my grandfather on too many meds (11 meds, and all he has is high blood pressure and early signs of dementia). Two cause a person to not think clearly, which is wrong for a person with early dementia. The doctor was rude to my grandfather. He refused to listen to my concerns about interactions between drugs. He was rude to me. He refused to take responsibility for a drug that could be dangerous with low blood pressure (which my grandfather now has), saying ""he didn't prescribe it."" This doctor could have killed my grandfather had I not stepped in and advocated for me. Run, don't walk, from this physician."
69,Dr. Jeffrey M. Finn,West Bloomfield,Michigan, Internists / Geriatricians , Male,4,4.06,2010-08-09T16:41:07Z,5,5,5,5,5,I am very happy to have Dr. Finn as my doctor. He is very intelligent.
70,Dr. Vasan H. Deshikachar,Detroit,Michigan, Internists / Geriatricians , Male,3,4.33,2014-10-28T22:26:02.210Z,4.3,3,4,5,5,The doctor was unrushed and compassionate when ever I visited his clinic on Grand River. But the staff had a strange attitude.
71,Dr. Vasan H. Deshikachar,Detroit,Michigan, Internists / Geriatricians , Male,3,4.33,2011-06-29T13:32:03Z,4.3,3,4,5,5,Dr. Desh took care of my mother when she was sick (hospitalized) with pnuemonia. The doctor was easily accessible and clearly communicated his treatment plans and available options through out her hospitalization.
72,Dr. Vasan H. Deshikachar,Detroit,Michigan, Internists / Geriatricians , Male,3,4.33,2011-04-16T09:23:54Z,4.5,4,4,5,5,He took care of my father while he was in the nursing home and Grace Hospital. He is a very compassionate and knowledgeable doctor who is always accessible to discuss any health concerns.
73,Dr. Mary E. Petty,Detroit,Michigan, Internists / Geriatricians , Female,3,4.33,2013-03-20T17:12:30Z,4.5,5,3,5,5,"I've been a patient of Dr. Petty's for many years, as was my husband. She is very thorough and her bedside manner is exemplary. She's kind, compassionate, caring and very knowledgable. She cannot retire until I'm no longer on this planet! I won't let her! Dr. Petty has been very good to me over the years and has taken good care of me. She's a fine doctor and a fine human being. Down to earth and sweet also."
74,Dr. Mary E. Petty,Detroit,Michigan, Internists / Geriatricians , Female,3,4.33,2012-03-04T23:42:33Z,4.5,5,3,5,5,I like Dr Petty alot she is slow but she cares about her patents that aways makes a good doctor.
75,Dr. Mary E. Petty,Detroit,Michigan, Internists / Geriatricians , Female,3,4.33,2009-09-15T20:03:17Z,4,5,1,5,5,Dr.Petty is very slow but she has a good bedside matter and she and very helpful and knowledgeable in what she does.
76,Dr. Jeffrey Christian Tang,Detroit,Michigan, Internists / Geriatricians , Male,2,4.88,2013-08-15T11:55:17Z,4.8,5,4,5,5,great doctor spent time with me to explain the procedure. he was there when I woke up. see him at his office and will continue to see him. Good guy
77,Dr. Jeffrey Christian Tang,Detroit,Michigan, Internists / Geriatricians , Male,2,4.88,2013-05-14T16:03:06Z,5,5,5,5,5,"This rating is for his outpatient clinic at Henry Ford Columbus Center in Novi. Very good doctor with excellent bedside manners. Very clear explanations, and easy to talk to."
78,Dr. Thomas R. Holda,St. JOSEPH,Missouri, Internists / Geriatricians , Male,2,4.88,2014-01-09T19:41:02Z,4.8,5,5,5,4,Good doctor. Kinda slow at geting to the solution but seems to be adequate in the process.
79,Dr. Thomas R. Holda,St. JOSEPH,Missouri, Internists / Geriatricians , Male,2,4.88,2012-11-24T14:01:27Z,5,5,5,5,5,He is by far the best doctor I've ever seen! I would never go anywhere else.
80,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2015-03-21T03:10:14.979Z,4.5,4,4,5,5,"Best doctor I have ever been to. I have been a patient for 15+ years. If you have a cold or a cough and are in a hurry, see one of the other doctors. If you want you heath managed, monitored, and actually cared about...see Dr. Meyer. The wait is longer because she spends a lot of time LISTENING, TAKING NOTES, AND LOOKING AT YOUR HISTORY. Duh. If you want someone to kiss you and tell you you are all better, go see your mommy. If you want an excellent, thorough, intelligent doctor, go see Dr. Meyer. "
81,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2014-09-20T17:07:49.620Z,1,1,1,1,1,"Before I could even explain my NEW insurance and lack of Knowledge of this and after waiting 2.5hrs , this women got irritated and walked out saying she needed a break"
82,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2014-08-20T00:42:02.710Z,2,3,1,2,2,I was stuck in the exam room for well over two hours after my scheduled appointment time. Once the doctor finally made it to my room she was very disrespectful and essentially told me I was lying about my symptoms and pain. Needless to say I was very upset by the appointment and the treatment I received here.
83,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2014-01-29T08:32:14Z,3.8,4,1,5,5,"I have been seeing Dr. Meyer for many years. While she is chronically late I believe it is because she spends as much time with each patient as they need. If I want to get an extremely thorough exam I see Dr. Meyer. If I am rushed for time I see Dr. Varghese. Get a first thing in the morning appt if you are time short. I find her bedside manner somewhat refreshing. For those that comment that her bedside manner is rude, I don't see it. I try and engage her in some humorous comment and she can be quite friendly and enjoyable. She is the best general practitioner I have ever been to. She has a very keen mind and remembers her patients conditions and previous treatments well. For anyone that wants the best treatment and fully researched answers by all means see Dr. Meyer. If you are only concerned about time then see someone else. My health is worth the wait for an outstanding Doctor."
84,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2013-04-15T15:56:18Z,2.5,3,1,3,3,"Dr. Meyer runs consistently LATE! An average wait is between 1 1/2 to 2 hours! When I'm sick I don't feel like waiting that long. She has a poor bedside manner, is rude and often makes comments that are insulting. She is thorough on her exams and tests but that does not excuse her poor time management and lack of consideration for her patients. I would not recommend her to anyone."
85,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2011-12-27T22:37:59Z,2.5,5,1,2,2,"I am surprised by some of these positive comments. I do not normally see Dr. Meyer unless she is the only doctor available. I think it is odd to say that she is ""quirky"" with her bedside manner because quite frankly, she is rude, disrespectful and scarcasic. If I am going to the doctor, it is because I don't feel well and it is not acceptable for a doctor to make me feel worse when I come out. I normally see Dr. Woelke and my husband sees Dr. Plaffy. I find these doctors provide exceptional care, are respectful, and I don't wait hours to see them. Bedside manner is important to me and if it is important to you, I would definitely recommend you see one of the other doctors at Waterford Family Physicians and stay clear of Dr. Meyer."
86,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2011-12-21T13:59:21Z,4.5,5,3,5,5,"I have been seeing Dr. Meyer for many years. She is thorough and leaves NO stone unturned. Yes, her bedside manner may be a bit quirky but she is listening and is very focused so she may seem rude. If waiting is a problem, see her first thing in AM or right after lunch. She spends the time with you that you need and her mind is always working, hence the wait. I feel she is worth the wait for the attention she gives her patients."
87,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2011-07-17T14:16:56Z,2.8,3,1,3,4,"I saw Dr Meyer 1 time, her partner 1 time, and left the office without seeing her the 3rd time. The first time I waited about 1 1/2 hrs to see her. She was thorough with her exam but does have a quirky bedside manner. You don't get the feeling of warmth and caring from her. A week after my appt, she did have her assistant call me about some abnormal blood work and called in a RX. The second time I was having ear problems and saw her partner and waited about 2 hrs. The waiting room was not even full. I recently scheduled another appt with her and after 1 1/2 hrs waiting, I walked out. She did send me a form letter with an apology and a $5 gift card. I don't plan to go back to the office. I don't think my waiting time is abnormal and I don't want to see a doctor who does not value my time."
88,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2010-12-31T12:35:50Z,4,4,2,5,5,"Intelligent and thorough. She will take as much time as necessary to fully explore your concerns, which is why she runs late. If she doesn't know something, she'll admit it and do her best to find the answer. She's treated me for everything from asthma to severe depression and I trust her completely."
89,Dr. Christine M. Meyer,Detroit,Michigan, Internists / Geriatricians , Female,17,3.25,2010-01-13T13:04:07Z,4.3,4,3,5,5,"I have been going to Dr Meyer for about 10 years. She is the best Dr I have had. She researches, is good with insurance problems, and medications. I have a rare malady that she does a great job taking care of after being checked out by a specialist. Highly recommend."
90,Dr. Anthony W. Clarke,Detroit,Michigan, Internists / Geriatricians , Male,2,4.75,2016-11-17T21:00:58.794Z,4.5,5,3,5,5,"I am age 80, have worked for many doctors, the VA, NYU and a psychiatrist. He is dedicated, thorough and should teach other doctors what to do on an initial exam."
91,Dr. Anthony W. Clarke,Detroit,Michigan, Internists / Geriatricians , Male,2,4.75,2016-07-04T00:44:30.225Z,5,5,5,5,5,"Very good doctor, knows what he's talking about and is a great doctor"
