	review_date	knowledge_rating	specialty	doctor_name	city	review_count	scheduling_rating	review	staff_rating	wait_time	state	individual_rating	overall_rating	helpfulness_rating
25	Aug 06, 2018	5	Obstetrics & Gynecology	Dr. Juan Medrano	Houston,	94	5	The only dr I have found who really listens and explains everything well to me. I have the utmost confidence in Dr. Medrano.	4	10 – 15 minutes	TX	5	4.9	5
26	Jun 30, 2018	5	Obstetrics & Gynecology	Dr. Juan Medrano	Houston,	94	5	Dr. Medrano was very personable and attentive.  He was sincere, easy to talk to, and well aware of my health history before meeting me.  I felt confident that I was in good hands.  	5	10 – 15 minutes	TX	5	4.9	5
27	May 27, 2019	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr. Pinell listens to all medical issues and concerns.  He considers the side effects of my medications when treating my current problems.  I highly recommend him.	5	10 – 15 minutes	TX	5	5.0	5
28	Mar 23, 2019	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	I was on hospital bedrest for three months for my surprise pregnancy.  I was stunned by the level of care I recieved from Dr. Pinell.  He was so attentive, gracious and personable every single time I saw him, both in office and then eventually in the hospital.  I didn’t feel I needed a high risk doctor, but I am so thankful I had him.  I would send anyone to see him that needed care.  All of my visitors and family were most impressed with his bedside manner and medical knowledge and discernment.	5	10 – 15 minutes	TX	5	5.0	5
29	Mar 02, 2019	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	I love Woman's OB/Gyn Specialists, not only are the ladies in the front helpful and always smiling. Dr. Pinell is the best, I recommend them to all of my friends and family. Dr. Pinell listens to me and answers all of my questions. He makes me feel comfortable and that is what I was looking for. 	5	10 – 15 minutes	TX	5	5.0	5
30	Feb 18, 2019	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr. Pinell has been my OB for 13 years now. I cannot thank him enough for being there all the time for me and my family! The best doctor ever, genuinely compoassionate adn always with a caring heart. Highly recommended.	5	10 – 15 minutes	TX	5	5.0	5
31	Feb 01, 2019	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr. Pinell and his staff are amazing! Always feel welcomed and minimal to no wait time. 	5	10 – 15 minutes	TX	5	5.0	5
32	Feb 01, 2019	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr pinell is the best Dr ever! I’ve been with him for 21 years, have referred numerous friends to him and even flew to Houston to see him when I had moved. He’s the best at what he does!	5	10 – 15 minutes	TX	5	5.0	5
33	Jan 18, 2019	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	"Dr. Pinell is by far the physician I've seen.  I had an OBGYN that I saw for years prior to becoming pregnant.  Once I found out I was pregnant, I was not happy with her bedside manner.  Fortunately a friend of mine, who is also a physician, referred me to Dr. Pinell.  She called him ""the doctors doctor"".  I have never been happier.  Dr. Pinell was very attentive, open, and warm throughout my entire pregnancy and thereafter.  I trust him wholeheartedly and am so thankful to be his patient. "	5	10 – 15 minutes	TX	5	5.0	5
34	Oct 29, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	"I've been a patient of Dr. Pinell's for over 24 years and will not go to another obgyn.  He has always listened, made himself available, returned my calls (even after hours ) and genuine.

His staff are pleasant and understanding."	5	10 – 15 minutes	TX	5	5.0	5
35	Aug 18, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Doctor please how do i contact you directly apart from your email.I am an expectant mom and carrying my second pregnancy. I am a resident of Nigeria alongside my family.Kindly let me know if you accept international patients	5	10 – 15 minutes	TX	4	5.0	5
36	Jul 26, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr. Pinell is one of the best OBGYNs in the country.  He is a brilliant doctor with the kindest of bedside manners and genuinely one of the nicest people you will ever meet.  He has set the bar very high for what I expect out of doctors and I have realized how blessed I have been to have found a doctor like him to deliver all five of my children.  	5	10 – 15 minutes	TX	5	5.0	5
37	Jun 20, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr. Pinell is the best.  He is always so friendly. 	5	10 – 15 minutes	TX	5	5.0	5
38	Apr 26, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	I had the greatest experience with Dr. Pinell; after 6 months of doctor hopping I finally came across his name from my insurance company and I also got a great recommendation from my gyno Dr. Lisa Otey who he once mentored. From our first visit I knew he was the one that was going to deliver my twin babies. He made sure to be as honest as he can be regarding the risks of having a natural vagina birth for my twins. Thanks for not giving up on me	5	10 – 15 minutes	TX	5	5.0	5
39	Apr 18, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr. Pinell is the most caring gentle doctor. I have been with him for over 17 years.  Would recommend him above anyone else. Delivered 2 of my children 1 of them being a high risk pregnancy. Love love love Dr. Pinell.	5	10 – 15 minutes	TX	5	5.0	5
40	Mar 25, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Extremly caring staff.  Never had a doctor experience as personal as Dr. Pinell.  	5	10 – 15 minutes	TX	5	5.0	5
41	Mar 10, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr. Pinell has the best bedside manner. He is very sweet and understands the stressfulness of women's health and check-ups. He is very attentive and you never feel like you are a number or that you are being rushed through your appointment. He is also a skilled surgeon. He delivered my last child and performed my hysterectomy 11 years later. I completely recommend Dr. Pinell to anyone seeking a great physician.  	5	10 – 15 minutes	TX	5	5.0	5
42	Jan 09, 2018	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Today January 8 2018 was my first appointment with Dr. Pinnel. It was the best experience ever. His bed side manners were impressive and he made sure to make sure I understood everything and was ok. When he first cane into the room and saw my daughter he made her a glove balloon. Most doctors do not acknowledge family members in the room. I highly recommend him to anyone. My husband couldn’t believe how great he was. Also my appointment was for 2pm and we were called exactly at 2	5	10 – 15 minutes	TX	5	5.0	5
43	Dec 16, 2017	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	I would readily recommend Dr. Pinell to others. He is friendly, caring, full of information, and interested in me as his patient. He has an eye to my wellbeing in the future.	5	10 – 15 minutes	TX	5	5.0	5
44	Sep 27, 2017	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	As a first time mom, Dr P is exactly who you want alongside you during this journey! Calming, knowledgeable and caring with great bedside manner 	5	10 – 15 minutes	TX	5	5.0	5
45	Sep 22, 2017	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr. Pinell is a kind, compassionate doctor. He takes the time to answer each question I have about my pregnancy. I feel very confident in his abilities as a doctor. I have been so grateful to have him as my doctor and I recommend him to all my pregnant friends!	5	10 – 15 minutes	TX	5	5.0	5
46	Aug 12, 2017	5	Obstetrics & Gynecology	Dr. Phillip Pinell	Houston,	70	5	Dr Pinnell is the best he's very sweet and caring good at explaining everything,and very attentive ! He makes you feel comfortable always and always shows he cares! Best obgyn ever, he's delivered all my children and is now delivering my children's children! I would definitely recommend him!	5	16 – 30 minutes	TX	5	5.0	5
47	May 23, 2019	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Dr. Samora is SIMPLY THE BEST!  She is not only a fabulous OB-GYN whereby you know you and your baby are in very good hands, but she is also a person with a heart of GOLD. a walking angel in disguise.  Her bedside manners immediately put you at ease, and her staff is excellent.  I love Dr. Samora so much and am forever in her debt after three excellent births (first one was natural, second one breech, and third was high risk) and after countless pregnancy and woman's care visits with her, I can never get enough of being around her.  Yes, she is fantastic as a doctor, but she is also truly a genuinely outstanding human being.  I feel so honored to have her as my doctor and am so proud that she was the first person each of my 3 beautiful babies were greeted by and whom she helped bring into the world.  I consider her their honorary Godmother because as far as she's concerned my babies are also her babies forever :)	5	16 – 30 minutes	TX	5	4.9	5
48	Apr 22, 2019	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Dr. Samora-Mata is vary caring and always spends time listens to my questions. She discusses with me about my medical conditions patiently, orders appropriate tests, and calls me about the test results as soon as when they are ready, usually after work. I trust her experience and decisions, and would highly recommend her to my friends.	5	16 – 30 minutes	TX	5	4.9	5
49	Mar 30, 2019	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Dr Samora-Mata is an amazing Doctor. She delivered my now 16 yr old son Kobe. I have been blessed to have met her and she's been my Favorite Doctor for 18 years. I'm very Happy with her and her entire staff ??	5	16 – 30 minutes	TX	5	4.9	5
50	Mar 18, 2019	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Excellent doctor. Used her for over 16 years.	5	16 – 30 minutes	TX	5	4.9	5
51	Mar 14, 2019	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Dr. Sampras is a very caring and nice doctor. Great customer service. Would recommend her	5	16 – 30 minutes	TX	5	4.9	5
52	Mar 05, 2019	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Dr. Samora is absolutley wonderful.  Very welcoming and warm.  She really listens and communicates with you.   Everyone who works in the office is so helpful and makes the entire experience super easy.  	5	16 – 30 minutes	TX	5	4.9	5
53	Jan 25, 2019	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Dr Samora-Mata is an amazing physician! She is very personable and takes the time to explain things in a way you can understand! She delivered both my girls and took all the necessary precautions with my high risk pregnancy! She is absolutely amazing! Her office is extremely efficient and wait times are almost always minimal! I would definitely recommend her! 	5	16 – 30 minutes	TX	5	4.9	5
54	Jan 15, 2019	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Dr. Samora is an amazing Dr. My daughters started going to her over 12 yrs ago. They loved her so much that I switched Dr and have been going to Dr. Samora for at least 10 yrs. She really listens to what I have to say and answers all my questions. Great bedside / table manner! Love her, she is the best! Shirley Bryan Houston, Tx. 	5	16 – 30 minutes	TX	5	4.9	5
55	Dec 31, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	If I could adopt Dr. Samora into my family, I would. I ADORE her, her entire staff is amazing, and every patient of hers feels the same way. I've never trusted a doctor's opinion more, she always listens and takes your opinion into consideration. Never preaches, never discouraging, and an AMAZING woman that we are truly blessed to have on this planet. I'd follow her anywhere. 	5	16 – 30 minutes	TX	5	4.9	5
56	Nov 27, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	I have been a patient of Dr. Samora-Mata for several years. I just love her-and her staff. She always gives me plenty of time at each visit, and listens to all my concerns. 	5	16 – 30 minutes	TX	5	4.9	5
57	Nov 08, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	It's the first time the Doctor check me up. Her office staff and she are very professional and kindness. 	5	16 – 30 minutes	TX	5	4.9	5
58	Oct 22, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	I have been a patient of Dr. Mata for over 12 years and her bed side manner is incomparable. She is so amazing and if I could give 10 stars I would. 	5	16 – 30 minutes	TX	5	4.9	5
59	Oct 06, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	I have been going to Dr. Samora for many years.  She always takes time to listen and answer any questions you may have.  She is such a caring doctor.  Love that she is my doctor.	5	16 – 30 minutes	TX	5	4.9	5
60	Aug 12, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Dr Mata is wonderful!  I have been her patient for years.  I’m so grateful to have her as my doctor.	5	16 – 30 minutes	TX	5	4.9	5
61	Jul 14, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	Outstanding caring service done with excellence!	5	16 – 30 minutes	TX	5	4.9	5
62	Jun 29, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	I Love Dr Samora and her team. I have not one bad thing to say about her, Alice or her nurses.  Give her a try and you won’t regret it. 	5	16 – 30 minutes	TX	5	4.9	5
63	Jun 24, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	I have been seeing Dr.  Samora-Mata for 21 years.  She’s a wonderful doctor.  The staff is wonderful. This is truly a wonderful place and I can’t imagine getting my checkups anywhere but here.  	5	16 – 30 minutes	TX	5	4.9	5
64	Jun 06, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	I love Dr. Mata! She is so very knowledgeable and has the sweetest heart. She is efficient, very compassionate and pays full attention to you during your time spent with her! Truly a blessing as a health provider for me!	5	16 – 30 minutes	TX	5	4.9	5
65	May 24, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	5	I was referred to Dr Mata over 10 yrs ago. I wasn't happy with any of the ob/gyn in Baytown. The drive is so much worth it. Thanks for your personal care!	5	16 – 30 minutes	TX	5	4.9	5
66	May 13, 2018	5	Obstetrics & Gynecology	Dr. Joann Samora-Mata	Houston,	89	4	She is amazing!	5	16 – 30 minutes	TX	5	4.9	5
67	May 15, 2019	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Dr. Tran took her time explaining everything and made sure that I understood what was going on.	5	16 – 30 minutes	TX	5	4.8	5
68	Apr 27, 2019	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	"This was my first visit with Dr. Tran, and I was very pleased with her explanations of procedures and answering my questions thoroughly. My only complaint would be the wait time. I was previously a patient of Dr. Samuels, and in the 15+ years I saw her, I never had to wait more than 10 minutes to be put in exam room and to see her. I schedule my appointments to coincide with my mammograms, and am always early to both. 
"	5	16 – 30 minutes	TX	5	4.8	5
69	Feb 15, 2019	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Took time to listen to my issues.  Results were prompt.	5	16 – 30 minutes	TX	5	4.8	5
70	Feb 07, 2019	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Dr. Tran is outstanding!  I selected Dr Tran over 10 yrs ago and have since had 3 kids and minor procedures under her care. She is exceptional. You do have to wait at times when you are at the hospital location but that is because she is assisting patients in Labor &Delivery which is expected.  Dr. Tran cares and knows her patients needs.  She is intelligent and carefully explains things in a clear manner.  I cannot say enough wonderful things about Dr. Tran.  I HIGHLY recommend Dr. Tran!	5	16 – 30 minutes	TX	5	4.8	5
71	Feb 07, 2019	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	It's nice to deal with a doctor & assistants that listen & answer your questions.  She explains things in a way you can understand.  Thanks Dr. Tran & staff.	5	16 – 30 minutes	TX	5	4.8	5
72	Jan 28, 2019	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	This was my first visit with the Dr and I ran into her on the elevator. Dr Tran made me welcome before my actual visit I was referred to her by my old doctor and if I tell you the office was clean staff was nice and polite they answer all your questions in a timely manner. They assist you with paperwork questions if you need anything they are there huge waiting area. Nice smell inside all the doctors and staff are wonderful they make you feel secure and welcome ????. Dr Tran is a excellent doc. 	5	16 – 30 minutes	TX	5	4.8	5
73	Oct 12, 2018	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Dr. Tran is the best gynecologist I have been to.  She is patient, thorough and very caring.	5	16 – 30 minutes	TX	5	4.8	5
74	Jul 23, 2018	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Dr. Tran and her staff are just amazing.  She spends time with you and explains procedures completely.  I had my children back in 1992 and 1993 at the Woman's Hospital with Dr. Rachel Thompson, when she retired she recommended Dr. Tran.  It was a very smooth transition. She is fabulous and I would highly recommend the Woman's Center. 	5	16 – 30 minutes	TX	5	4.8	5
75	May 10, 2018	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Around 7 months pregnant I started itching everywhere(Jan-Jul2017). Dr. Tran ordered blood work. Google implied already that I had cholestatis. Next appointment she made a plan for my normal delivery and told everything looks PERFECT and FORGOT to even look at the results of my test. I REMINDED her. My cholestatis was so bad that I was sent to get steroid shots that same evening plus every alternate day fetal monitoring. My baby came a month earlier (DUE TO CHOLESTATIS) which she missed.	5	16 – 30 minutes	TX	1	4.8	5
76	Oct 23, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Dr. Tran is a great & trustworthy doctor! I've been going to her for over 10 years. 	5	16 – 30 minutes	TX	5	4.8	5
77	Jul 27, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Dr. Tran is an exceptional physician.  She is kind, compassionate, and highly skilled.  She listens, takes her time with patients, and explains what's going on with ease and comfort to her patients.   	5	16 – 30 minutes	TX	5	4.8	5
78	May 23, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Dr. Tran is an amazing Dr. She made me feel like she truly cares about her patients!! 	5	16 – 30 minutes	TX	5	4.8	5
79	May 20, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	i would recommend Dr. Tran to my family and friends. My experience with Dr. Tran was always positive. She's very attentive and always takes her time to explain the procedure and answers my questions throughly. Dr. Tran is one of the best OBGYN and I will continue choosing her for my future checkups. 	5	16 – 30 minutes	TX	5	4.8	5
80	May 07, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	"This was a 1st (& well overdue) visit. I was so nervous, but Dr. Tran & staff made it such a comfortable experience.  They were all polite, yet caring as well. Appointments were a breeze, even last minute insurance approvals were handled without hassle. 
Beautiful, relaxed offices with kind, lovely staff. I'm so thrilled to find a great Gynocology office with close locations. ??"	5	16 – 30 minutes	TX	5	4.8	5
81	Mar 17, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	She's been my doctor for three years.  I normally go for my annual exams, but I know that if I have any issues, I can call and   if I need an appointment, they'll schedule as soon as possible.  I have never had a bad experience with her. She  is very professional and answers all my questions. 	5	16 – 30 minutes	TX	5	4.8	5
82	Feb 24, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Dr. Tran operated on me 5 years ago. I couldn't believe it when she remembered me the day I came to see her again for a routine visit. I can't say enough good things about her. Apart from being a top surgeon and great doctor, she has a great bedside manner. She's very thorough and knowledgeable in her explanations, and you can see she really cares about you as a patient. She's fantastic, as well as the practice as a whole.	5	16 – 30 minutes	TX	5	4.8	5
83	Feb 01, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	I have been going to Dr Tran prior to having my kids. She is patient, listens, explains things in a way I understand and is an overall good person. I would and have recommended her to many people. 	5	16 – 30 minutes	TX	5	4.8	5
84	Jan 27, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	Wonderful office, staff and Doctor. Highly attentive to your every need with quick responses and processing of information or paperwork. Dr. Tran was very kind and thorough at every appointment. I never felt rushed and felt every visit was personally attended by everyone involved.  Loved my experience. Would highly recommend to anyone. 	5	16 – 30 minutes	TX	5	4.8	5
85	Jan 21, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	4	I wait more than 1 hour compare with my appointment time. She did not let talk and ask anything about my situation and questions I want to ask. And even she did never ask me do I have any questions. Such a bad doctor I ever seen. That is the first and also last one I want to come to this Doctor.	5	16 – 30 minutes	TX	1	4.8	5
86	Jan 04, 2017	5	Obstetrics & Gynecology	Dr. Nicole Tran	Houston,	32	5	I absolutely love Dr. Tran from the first time I met her. She is such a compassionate physician. She is such a good listener when you have problems and explains everything in detail. I had her for surgery when she was recommended by my gyn in that group. I'm thinkinh of switchinh over to her because I like her more than my current gyn.	5	Under 10 minutes	TX	5	4.8	5
87	May 28, 2019	5	Obstetrics & Gynecology	Dr. James McBride Jr	Houston,	56	5	"I would and I do recommend Dr. McBride to family and friends. He is an excellent doctor and he listens to you. I have been going to him for over 30 years.
I hope he never retires!! 

"	5	Under 10 minutes	TX	5	4.8	5
