,doctor_name,city,state,specialty,gender,review_count,overall_rating,review_date,individual_rating,staff_rating,wait_time_rating,helpfullness_rating,knowledge_rating,review
10,Dr. Grant R. Lohse,Seattle,Washington, General Surgeons , Male,3,5,2014-08-07T21:44:43.297Z,5,5,5,5,5,
11,Dr. Grant R. Lohse,Seattle,Washington, General Surgeons , Male,3,5,2013-09-27T00:17:06Z,5,5,5,5,5,Very good experience. Explained my problem. Answered all my questions. Would return
12,Dr. Debra G. Wechter,Seattle,Washington, General Surgeons , Female,3,5,2014-11-17T04:17:12.429Z,5,5,5,5,5,Dr. Wechter is the best! I would have trusted no one else with my somewhat rare diagnosis and treatment. I felt truly listened to and looked after. What a kind and wonderful Doctor!
13,Dr. Debra G. Wechter,Seattle,Washington, General Surgeons , Female,3,5,2012-06-06T08:18:41Z,5,5,5,5,5,"Dr. Wechter is a kind, compassionate physician and surgeon. She explains things well and listens to your concerns. She allows you to be part of the decision making process. 5 stars!!"
14,Dr. Debra G. Wechter,Seattle,Washington, General Surgeons , Female,3,5,2009-03-20T00:11:31Z,5,5,5,5,5,I love Dr. Wechter. She is a wonderful woman and surgeon. She truly cares about her patients.
15,Dr. Samuel J. Youssef,Seattle,Washington, General Surgeons , Male,3,5,2015-09-19T03:47:40.815Z,5,5,5,5,5,"Dr Youssef is the best - skilled surgeon, kind natured, friendly and helpful. He assured us during a scary event and took great care of my daughter. "
16,Dr. Samuel J. Youssef,Seattle,Washington, General Surgeons , Male,3,5,2015-05-06T06:59:03.368Z,5,5,5,5,5,Nothing but the best! Thanks doc for your outstanding care!
17,Dr. Samuel J. Youssef,Seattle,Washington, General Surgeons , Male,3,5,2014-08-27T01:48:26.894Z,5,5,5,5,5,A caring physician with a warm and gentle bedside manner.
18,Dr. Michael J. Hart,Seattle,Washington, General Surgeons , Male,3,5,2009-09-21T15:13:34Z,5,5,5,5,5,"Kudos to Dr. Hart for taking me on as a patient-after being misdiagnosed at another hospital, Dr. Hart walked me through the procedure during our consult, saw me before the surgery, and checked on me in recovery. He is so knowledgeable,calm, cool and collected with wonderful bedside manner. I would highly recommend him!"
19,Dr. Michael J. Hart,Seattle,Washington, General Surgeons , Male,3,5,2008-09-11T14:05:24Z,5,5,5,5,5,"Dr. Hart is helpful, knowlegable, and VERY nice! He was comforting and informative. He knew what was wrong and how to fix it. He reassured me and my family on the day of surgery. He actually went out to talk to my family after the surgery (instead of calling or sending a nurse down to talk to them). I was in the hospital for 7 days and he came in EVERY DAY (and sometimes twice a day) to check up on me and see how I was doing. His office staff are helpful and didn't make you feel like just a number. I feel like I am important when I walk in the office and that my concerns and needs are important. In addition, he was able to fit me in for surgery right away. I didn't want to wait weeks or months for a surgeon to decide they can finally do my surgery. Dr. Hart is a wonderful, skilled, and compassionate surgeon. I feel so lucky to have had him as part of my team."
20,Dr. Michael J. Hart,Seattle,Washington, General Surgeons , Male,3,5,2008-06-09T01:27:57Z,5,5,5,5,5,"Dr Hart was awesome. I would definitely have him as my surgeon again. He came to see me before the surgery and reassure me that everything would be okay. My problem was worse than originally thought so what was supposed to be a day surgery and ended up with me having to stay in the hospital over the weekend. While all the residents took good care of me, he came in over the weekend to see how I was doing. Great guy, I would love to have him as my dr again (although that would mean I need surgery and that's bad!) :)"
21,Dr. Paul Watanabe,Seattle,Washington, General Surgeons , Male,3,4.58,2018-06-10T15:57:06.596Z,4.8,4,5,5,5,very helpful and cheerfulmmade me felt less painful
22,Dr. Paul Watanabe,Seattle,Washington, General Surgeons , Male,3,4.58,2015-08-27T03:10:05.984Z,4,4,4,4,4,awesome ! he surprised me with his good skills and knowledge.
23,Dr. Paul Watanabe,Seattle,Washington, General Surgeons , Male,3,4.58,2012-10-28T18:51:14Z,5,5,5,5,5,"very friendly and professional, always had a smile on his face which made me felt a lot easier and forgotten about my pain."
24,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2017-05-29T04:11:48.360Z,3,3,2,2,5,This guy always left me feeling uneasy but I went ahead with the surgery because of his reputation.
25,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2017-05-22T17:40:51.022Z,5,5,5,5,5,"He heals worst cases others avoid.
Frankly, most surgeons can't do the complicated surgeries so they don't take the patient.
If you take highly impaired people the risk factors are high.
The worst cases come through the door 'a mess'.
Thank god he did my surgery because an 'average' ortho would have butchered me.
I know this because I've worked inside healthcare (Northwestern, Chicago, Mass General, Boston) all of my adult life, and therefore, I know how to pick a ""winner"" vs. ""average"" surgeon.
Most people pick a surgeon because they 'like' them or 'their friends' told them or looking at sites like this. Go Deeper. Study Up.
Training + Experience + level of disability addressed successfully with ALL the facts on board will lead you to Dr. Chapman.
I spent a year researching before I approached him. I am qualified to offer this advice.
"
26,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2016-06-02T02:58:44.539Z,1,1,1,1,1,Google his name before having him work on you or someone you love. He is being sued for using non FDA products in surgeries where people died. He knew about it & he did it any way. He should be in jail. Find another doctor! 
27,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2016-05-22T20:09:58.217Z,1,1,1,1,1,Do your research on this man. He illegally conducted human experiments during spinal surgeries and killed multiple people. All of this info is readily available from various news sources including Seattle times and King 5 news. AVOID THIS DOCTOR AT ALL COSTS
28,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2015-02-05T22:39:38.317Z,4.5,4,4,5,5,Dr Chapman is amazing. I have had two fusions from him at the university of Washington and met people who came to him from all over the world the have their surgeries.
29,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2015-01-31T01:57:44.824Z,1.8,4,1,1,1,"terrible doctor who screwed up me forever, including shattering my pelvis-may karma do to him as he has done to me"
30,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2014-08-09T22:11:13.332Z,5,5,5,5,5,"excellent physician , very knowledgable, excellent personality"
31,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2014-06-27T18:17:57Z,4.8,4,5,5,5,"We are very fortunate for my wife to have been referred to Dr. Jens Chapman. He is an expert in orthopedic and neurology surgery including laminoplasty of the cervical spine; an operation our local orthopedic surgeon would not attempt. He is an outstanding surgeon, was very polite and professional. He took the time to explain in detail the pros and cons of the surgery answering all our questions including several options. He performed the laminoplasty at HMC in early May of 2014 with no complications."
32,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2014-04-19T20:22:38Z,1,1,1,1,1,"this is a bad doctor - he lies, is rude, and arrogant. thank God for Dr. Wagner after many years of needless surgeries not even done correctly by jens crapman, I will never be right but Wagner at least corrected all of crapman's mistakes (psoas muscle shattered my pelvis, punctured lung) and the pain has lessened-but it will always be there. he also gave me drugs he wasn't to do- read the article written last year by fortune magazine call ""Bad To The Bone"" will show you the kind of doctor he is-more like a Nazi doctor then a human being. my name is Lora Meade and I live in moses lake and I stand 100&#037; behind what I have said. letting this man operate on me was the worst thing that ever happened to me and my biggest regret in life. those that say he is good also ""loved the emperor's new clothes"" be careful this man can destroy your life!"
33,Dr. Jens R. Chapman,Seattle,Washington, General Surgeons , Male,13,3.37,2011-10-17T09:14:13Z,5,5,5,5,5,"Dr. Chapman is very detail oriented. He explains the problem and the possible treatments, so you have choices. He talks with you and not at you. He willingly provides you with additional information and sources that are germane to your particular circumstance. His staff is very helpful in dealing with your insurance company."
34,Dr. John M. Corman,Seattle,Washington, General Surgeons , Male,2,5,2009-02-12T12:37:05Z,5,5,5,5,5,Doctor Corman is top cabin. Highly recommended. Both technically and interpersonally skillful.
35,Dr. John M. Corman,Seattle,Washington, General Surgeons , Male,2,5,2008-12-24T22:14:19Z,5,5,5,5,5,This man is a wonderful person. He takes the great care of his patients. He listens to their concerns and includes them in his treatment plan. He doesn't talk down to you. I hate waiting in offices and this man is always on time. This is someone I would recommend to anyone. Exceptional doctor!
36,Dr. Thomas R. Pritchett,Seattle,Washington, General Surgeons , Male,2,5,2013-08-08T21:22:23Z,5,5,5,5,5,great staff great doctor very efficient office but still warm and caring
37,Dr. Thomas R. Pritchett,Seattle,Washington, General Surgeons , Male,2,5,2008-04-08T10:37:11Z,5,5,5,5,5,"Dr. Pritchett is amazing. His office staff especially Joannie makes each visit better than imagined. I've had other urologist, but this guy knows how to make things that invasive, seem non-invasive. Highly Recommend!!!"
38,Dr. Claire L. Buchanan,Seattle,Washington, General Surgeons , Female,2,5,2016-04-01T01:04:47.531Z,5,5,5,5,5,"A great doctor, who genuinely cared about my wife and her cancer treatment. Took the time to make sure we understood the choices and helped us pick a plan and professionals to help us through. "
39,Dr. Claire L. Buchanan,Seattle,Washington, General Surgeons , Female,2,5,2014-04-01T23:09:56Z,5,5,5,5,5,I'm glad Dr. Buchanan is my breast care specialist. Very thankful to have her.
40,Dr. Giana H. Davidson,Seattle,Washington, General Surgeons , Female,2,5,2017-11-14T05:26:37.091Z,5,5,5,5,5,Amazing surgeon! She listened to my concerns and took the time to answer my questions. Her staff and nurse was awesome as well! 
41,Dr. Giana H. Davidson,Seattle,Washington, General Surgeons , Female,2,5,2014-02-22T00:57:21Z,5,5,5,5,5,Excellent surgeon--thoughtful and great bedside manner.
42,Dr. Jeffrey A. Hunter,Federal Way,Washington, General Surgeons , Male,2,5,2013-03-30T06:49:26Z,5,5,5,5,5,Dr. Hunter is the best. I had gastric bypass surgery on 3/27/13 performed by Dr. Hunter. I had no pain after surgery. He is a very caring surgeon. He is always available. I highly recommend him!
43,Dr. Jeffrey A. Hunter,Federal Way,Washington, General Surgeons , Male,2,5,2012-07-03T11:48:24Z,5,5,5,5,5,"Dr. Jeffrey Hunter is the best surgeon I have ever been too. I had no pain after my groin surgery. He definetely is the best surgeon of all listed Washington surgeons. He explained the whole procedure before the surgery. I received top service from him and his office staff. I read all of his reviews, and found him to be tops in his field. Thank you Dr. Hunter for making this experience as pleasurable as possible. May God Bless You, and Your Staff. Thank you again. John H. Kohlenberg."
44,Dr. Kristine E. Calhoun,Seattle,Washington, General Surgeons , Female,2,5,2010-05-23T19:04:36Z,5,5,5,5,5,"An absolute dream Dr. She and her staff are the most understanding, efficient, skilled medical staff you would want to see. I had complications after my breast cancer surgery due to the radiation and I was cared for like I was family. Love her!"
45,Dr. Kristine E. Calhoun,Seattle,Washington, General Surgeons , Female,2,5,2009-01-29T16:29:47Z,5,5,5,5,5,"Dr. Calhoun is an amazing person with amazing staff. She always is on time and once when she wasn't, her nurse came in and said that she was running about 10 minutes behind. She comes highly recommended by other staff and has excellent bedside manner. Dr. Calhoun as well as her nurse were extremely attentive and took me seriously when I thought I had symptoms of something serious. Her nurse called me right back, paged the Dr. and got me scheduled immediately to see the Dr. Dr. Calhoun also said to never feel embarrassed of any symptoms and to always check them out as it could be something - it was great to hear that from an extremely busy surgeon."
46,Dr. Mitchel D. Storey,Seattle,Washington, General Surgeons , Male,2,5,2009-03-06T04:44:16Z,5,5,5,5,5,"I loved this guy, is very knowledgeable and was able to figure out my condition quickly. How would you like to have the same doctor as Ken Griffey Jr.?"
47,Dr. Mitchel D. Storey,Seattle,Washington, General Surgeons , Male,2,5,2008-02-14T14:13:32Z,5,5,5,5,5,Always friendly and very honest. Doesn't over-prescribe. Delegates and refers when needed.
48,Dr. Kelly R. White,Seattle,Washington, General Surgeons , Male,2,4.88,2012-05-08T17:07:58Z,5,5,5,5,5,"The first appointment that I had with Dr. White started off like most general physicals; then, when we were complete with that he sat down and wanted to have me give him a complete overview of my life in terms of my opinions of my health, aches and pains, and any other genreal concerns. I walked out of the office stunned that a doctor would spend that much time trying to get to know me, as a person. Even though I have moved out of state, I will still use Dr. White as my doctor. He even ansears his e-mails about any concerns I might have. Finally, I raved so much about Dr. White that now my wife is seeing him and has had the same experiance. Great guy!!!!!"
49,Dr. Kelly R. White,Seattle,Washington, General Surgeons , Male,2,4.88,2010-08-11T19:52:47Z,4.8,4,5,5,5,Dr. White is smart and personable. He listens well and knows a lot. I don't think anything I say could surprise him.
50,Dr. Eric M. Heinberg,Seattle,Washington, General Surgeons , Male,5,3.75,2018-05-08T23:03:15.886Z,5,5,5,5,5,"Dr Heinberg performed hernia surgery on me. Aside from a successful outcome, what I liked was
1. Dr Heinberg has a meaningful amount of experience performing hernia surgery (> 200 surgeries). That's one of the most important criteria to think about in choosing a surgeon.
2. He made a good effort to be responsive and answer my questions. In person and over email.
3. His attitude. I've spoken to at least 8 surgeons about surgery - both for me and as a caretaker for someone else. He's one of the good ones. He cares and has empathy for his patients. And I saw this more than once during the process of my surgery. After researching what could go wrong, I was deeply scared of surgery and he helped me get confident about my decision to have the surgery. And unlike with some other surgeons, I always felt respected - even if my questions were ""silly"".
Experienced. Responsive. Great attitude. "
51,Dr. Eric M. Heinberg,Seattle,Washington, General Surgeons , Male,5,3.75,2015-10-08T16:10:54.241Z,1.5,3,1,1,1,"Dr. Heinberg's office rescheduled my appointment to a different day and then, on the day of, called to see if I could come early, essentially right away. Otherwise, my appointment was going to be bumped to yet another day, so I left work right then and went straight to his office. I then waited in the lobby for 45 minutes; in the exam room, it was 30 minutes before I saw him, and at one point he left the room for a full 15 minutes. He'd come to this appointment straight from surgery and was clearly on an adrenaline high and completely unable to focus. He didn't know why I was there, had consulted the wrong records and didn't know how to bring up the right ones, and he repeatedly cut me off/talked over me as I tried to fill him in on a pretty simple to understand situation. We settled on a particular imaging test, but then when I went to that appointment, they had different instructions from him than what we'd discussed — so that was wasted time all around and, as far as I'm concerned, extra radiation I did not need. Afterward, there was zero follow-up to discuss the results. Would I ever take this doctor's advice or let someone who performed this way during a simple consultation operate on me? Not on my life."
52,Dr. Eric M. Heinberg,Seattle,Washington, General Surgeons , Male,5,3.75,2015-04-01T17:53:53.228Z,4.5,5,4,5,4,"Dr.Heinberg was caring , professional and knowledgeable. He took time to explain my condition as well as all my options for treatment and he welcomed the input of my family and followed me throughout my process. The staff is Excellent and if I needed someone for treatment in the future I would consider foremost. Thank you Sir!"
53,Dr. Eric M. Heinberg,Seattle,Washington, General Surgeons , Male,5,3.75,2014-12-30T19:23:51.873Z,3,4,3,1,4,"My experience with this doctor was NOT favorable.
He couldn't be bothered to return two phone calls which I left asking two questions: was my tumor
operable and if so, when could he do it. Didn't receive any return call in reply to the questions.
He had sent me to a plastic surgeon regarding a wound left by another tumor and that doctor said
he could do nothing until the new tumor was dealt with. My niece with 30 years nursing experience
was with me at that appointment and heard the plastic surgeon discussing things with Dr. Heinberg
on the phone - she also wondered why the waste of time for an appointment when Dr. Heinberg
should have known there was nothing the plastic surgeon could do until the 2nd tumor was removed.
Bottom-line - the actions of Dr. Heinberg were NOT professional!"
54,Dr. Eric M. Heinberg,Seattle,Washington, General Surgeons , Male,5,3.75,2012-03-06T18:01:57Z,4.8,4,5,5,5,"caring, good bedside manners, was able to get test done same day, very prompt and explainend symptoms & gave opinion of treatment"
55,Dr. Lily C. Chang,Seattle,Washington, General Surgeons , Female,3,4.25,2011-01-26T14:25:04Z,5,5,5,5,5,"Best Doctor ever Very Knowledgable,Kind,sympathetic and efficient!!"
56,Dr. Lily C. Chang,Seattle,Washington, General Surgeons , Female,3,4.25,2009-02-10T15:30:34Z,5,5,5,5,5,"I feel that This professional person is a very competant Surgion with all the quals that allows myself to feel that my care is in good hands. I had a very unfortunate thing happen 3 years ago while visiting a local hospital in Richland, Wa. I am a Crohns disease patient with multible surgerys in the past. When complaining to the er room about an infusion reation (symptoms that always generaly occur shortly after my remicade treatment). I was misdiagnosed with a perferated bowel which required immediated attention. The medical staff failed to contact my G.I. Dr. and proceeded to remove all but 8"" of my colon. My case file and records were sent to S.California for further review. With a cast of many top notch individuals in their field, (Colo-rectal surgions, Professors of Gastointestinal Medicine, as well as others in the field), out-come was NEGLIGENCE! ""Patients standard level of care violated"" Choice to not involve Dr. Chang was made inorder not to interrupt or even terminate op."
57,Dr. Lily C. Chang,Seattle,Washington, General Surgeons , Female,3,4.25,2008-11-11T01:03:19Z,2.8,4,3,1,3,"When I had complications after bariatric surgery Dr. Chang was rude, insinuating that the complications were all my fault. Kept saying that she didn't do anything wrong and that ""some people were just not made for this surgery."" I was in a lot of pain, scared, and hurting, and she made me feel embarrassed and inconsequential. No compassion and her bedside manner was dreadful. Not a very nice person."
58,Dr. James C. Rockwell,Seattle,Washington, General Surgeons , Male,7,3.44,2014-11-28T00:34:23.665Z,2.3,3,3,2,1,"Have never left comment before. If you have serious sinus issues, this is not the dr. You want to see. Dr. Calvin knapp is sn ent Dr. That csn help"
59,Dr. James C. Rockwell,Seattle,Washington, General Surgeons , Male,7,3.44,2013-08-01T13:05:21Z,5,5,5,5,5,"I was worried about my hearing after having some pain and irritation in my ears, as I live in the flight path near the airport. I also played loud music with my roommates one night and had my right ear pointed directly at the speaker. I decided to see James Rockwell to make sure everything was cool. I found him to be extremely professional, but also personable, sensitive, understanding and caring. What really impressed me about him is that even though in retrospect it was pretty obvious that I was overreacting to my ear problems (turns out I have very good hearing and no other problems), he was extremely gentle about pointing out that he expects me to explore all possible avenues of reassurance before using a doctor for that purpose. Which I agree with completely. Definitely one of the better doctors I've ever gotten help from."
60,Dr. James C. Rockwell,Seattle,Washington, General Surgeons , Male,7,3.44,2013-05-07T18:46:56Z,1,1,1,1,1,The old office lady is extremely unprofessional! This clinic also has no respect for patients!
61,Dr. James C. Rockwell,Seattle,Washington, General Surgeons , Male,7,3.44,2009-05-20T18:31:49Z,4.8,4,5,5,5,"I had a deviated septum. Dr Rockwell performed surgery on me, and I was very impressed. He knew exactly what was wrong with me, and knew how to fix it. He took time to explain everything to me in a satisfactory way. He answered all my questions very knowledgeably. It was nice to finally have a doctor listen to me and not act like I didn't know what was going on with my own body."
62,Dr. James C. Rockwell,Seattle,Washington, General Surgeons , Male,7,3.44,2008-04-14T18:44:01Z,5,5,5,5,5,I've been seeing Dr Rockwell for 10 years and his father before that since the fifties and I'm still kickin.
63,Dr. James C. Rockwell,Seattle,Washington, General Surgeons , Male,7,3.44,2006-12-01T11:58:50Z,4.3,,4,4,5,I was very impressed with Dr. Rockwell's care.
64,Dr. James C. Rockwell,Seattle,Washington, General Surgeons , Male,7,3.44,2006-11-16T16:03:53Z,1.3,,2,1,1,"I had a ""UPPP"" (soft palate resection, tonsil removal, nose job) surgical procedure performed on me by Dr. Rockwell. He promised me that it would be 80% or better chance of complete success. I was to find out later from support staff, (those that treated the fallout from his practice) that he had about one out of eight success rate. That sounds more credible every time over the years since having professionals look at my throat & nose. I was surgery #3 of 5 surgeries he performed that morning. I wonder what happened to patients #4 and #5. I hope they are still alive. Sterile surgical procedures were breached while under Rockwell's care and I lost a month's income, time with my family--recovering in the hospital and elsewhere. More sorrowful was the follow-up sleep study done a year later. Dr. Rockwell's procedure was determined to be not only a failure, but since the surgery, it was concluded that I would spend the rest of my life dependent upon a machine to make me breathe."
65,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2019-05-16T17:17:06.279Z,1,1,1,1,1,This doctor gave me wrong diabetes medication and that affect me over 10 years. The NYS Health Department investigation on Dr. Felix Chu.
66,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2015-07-01T09:23:42.377Z,1.5,1,3,1,1,"I was refereed to Dr Felix Chu by my primary care physician in 2012. The care I received from Dr. Chu was very disappointing. I was experiencing swallowing difficulties, and particles of food were getting stuck in the back of my throat when I ate. This problem frequently developed into ear infections. Dr. Chu ordered a swallow study and an MRI . The swallow study was to study what happens when I eat different types of food. Well after waiting for the proper authorizations the staff insisted that Dr. Chu specifically ordered a liquid only swallow study. Apparently the swallow study that involves consuming small portions of food involved the speech department. I tried to explain to the staff ( actually pleaded). that Dr. Chu wanted for me to have the swallow study that involved food, howeever the doctor's orders were written only for liquids. I unnecessarily paid for two very expensive tests, not to mention subjecting my body to chemicals that were needed to perform those tests. At the follow up appointment Dr. Chu shared that there were no signs of problems. I left extremely frustrated with Dr. Chu and his staff. Exactly two years later I made another appointment to discuss that my swallow problems still existed and was becoming increasingly more painful. Dr. Chu asked about the different type of foods that get lodged in the back of my throat once again.. He also was surprised that I did not have the proper swallow study. He recommended that we start all over again since it had been two years since the other MRI and swallow study. Dr. Chu's office staff told me to expect a call shortly from the department that would perform the tests. I waited a few weeks, and called his office again about my long over due swallow study. I have a fairly complicated medical history and try to stay within the network. today I am looking for a new doctor who will hopefully order the correct tests, amd actually listen to their patients concerns. I have seen a few doctors in my life, and Dr. Chu made me feel that he just did not truly listen. His office staff however deserves the award for most incompetent staff ."
67,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2012-06-21T20:25:44Z,1.3,1,2,1,1,"Did not coordinate care with my other attending physicians. Ignored I was on Warfarin but he did not moderate or suspend usage before operation that resulted in higher level of blood and slower healing. Seemed disinterested. Went out of country following surgery and had to deal with office staff when complications resulted from medication allergy. Rather than work harder to satisfy my displeasure with his service, he seemed to prefer me to just walk away from his practice in need of another follow-up surgery for the same condition that he failed to resolve."
68,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2010-04-27T15:29:41Z,5,5,5,5,5,Dr. Chu's immediate diagnosis and rapid response to my dad’s stage IIII throat & neck cancer along with his excellent team of colleagues saved my dads life 10 years ago this June. I will never forget his genuine care and concern the day of biopsy and for radical surgery following his cancer treatment for my dad and our family. The compassion showed could not have been impersonated. Forever grateful…
69,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2009-07-07T16:50:54Z,5,5,5,5,5,"Sinus Surgery. Excellent diagnosis and result. Solved breathing, runny nose and snoring problems. Do not, however, expect a return call. Apparently, he is too busy to do so."
70,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2008-09-22T21:54:21Z,5,5,5,5,5,He's my angel!! Had complications due to another doctor's mistake and he took care of me. Made me feel safe and in good hands. The best of care and excellent bed side manners..
71,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2008-03-26T15:03:28Z,4.5,5,4,4,5,"Dr. Chu did endoscopic sinus, septoplasty, and tonsilectomy in one shot for me. Best decision I ever made and should have done it years earlier. 5 years later, no ill effects and all problems solved. Top notch specialist."
72,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2006-12-10T23:47:53Z,5,,5,5,5,This doctor actually cares about you personally! He is very knowledgeable and precise.
73,Dr. Felix W. Chu,Seattle,Washington, General Surgeons , Male,9,3.6,2006-10-03T21:21:44Z,5,,5,5,5,"Otolaryngology - Head and Neck Surgery Nice, friendly, knowledgeable. Did an excellent job on my sinus surgery. Only bad thing is he doesn't spend much time with each patient. But that is because he is in such demand for being an excellent surgeon."
74,Dr. David W. Mathes,Seattle,Washington, General Surgeons , Male,4,3.44,2014-06-26T20:57:20Z,1.8,4,1,1,1,"Unhappy patient. I would not recommend to anyone. Wrong treatment, bad bed manner. He was not even there when I woke up and he did not take any actions when complications arised."
75,Dr. David W. Mathes,Seattle,Washington, General Surgeons , Male,4,3.44,2014-06-16T22:48:42Z,4.8,5,4,5,5,"I love Dr Mathes. Friendly, caring, professional, knowledgable. I would highly recommend to family and friends."
76,Dr. David W. Mathes,Seattle,Washington, General Surgeons , Male,4,3.44,2014-06-16T16:56:11Z,5,5,5,5,5,"Absolutely adore Dr. Mathes! I am a breast cancer survivor,I had gone through chemo and radio therapy for nearly a year in London,I was later told I had the cancer gene, and was advised to have a double mastectomy.I was later introduced to dear Dr. Mathes, when I decided to have reconstructive surgery, I had a tummy tuck and he moved it up! this is the best decision I have ever made in my life! He was so attentive, and held my hand through the entire process. I now for the first time since I was 27 years old,I am now 52 years old, feel like a complete woman, thanks to this man and his staff, especially my Jen,what a team they both are.I feel so confident, and enjoy life to the limit. I smile every day,and for the first time EVER will be wearing a bikini in Mexico on vacation. Thank you Dr. Mathes, you are the best, I have and will continue to sing your praises and recommend you to everybody who is considering this intense surgery.Thank you for making me a woman again.YOU ARE THE BEST!"
