	review_date	knowledge_rating	specialty	doctor_name	city	review_count	scheduling_rating	review	staff_rating	wait_time	state	individual_rating	overall_rating	helpfulness_rating
47	Feb 15, 2017	5	Cardiology	Dr. Carlos Jessurun	Pasadena,	21	4	"Excellent patient to doctor communication skills.  Takes his time to make sure that the patient understands all facets of his or her treatment.  Encourages questions from the patient and is thorough with providing data about all treatment options and their associated risks.  You will never feel ""rushed"" during your visit.  Additionally, office staff are great.

I drive 200 miles from my home to see Dr. Jessurun because of the high quality level of care that he provides me."	4	10 – 15 minutes	TX	5	4.8	5
48	Mar 28, 2019	5	Cardiology	Dr. Prakash Balan	Houston,	10	4	Dr. Balan has been my Cardiologist for the past 7 years. I now see him annually for checkups. He is one of the most thorough and respectful doctors that I have had the pleasure of knowing. He has continually provided quality care and is an excellent example of what I believe a doctor should be.	5	10 – 15 minutes	TX	5	4.9	5
49	Oct 02, 2018	5	Cardiology	Dr. Prakash Balan	Houston,	10	4	Very good doctor, excellent in his explanation of the procedures.	5	10 – 15 minutes	TX	5	4.9	5
50	Jul 17, 2018	5	Cardiology	Dr. Prakash Balan	Houston,	10	4	I have been a patient of Dr. Balan for about 3 years and have been in the hospital several times. He has communicated with my family after each procedure and made them as comfortable as possible. I have been so impressed with his care I have gotten involved with fund raising for his research. I absolutely think the world of Dr. Balan and would go to him for all medical advise	5	10 – 15 minutes	TX	5	4.9	5
51	Mar 30, 2018	5	Cardiology	Dr. Prakash Balan	Houston,	10	4	Dr. Balan is an excellent cardiologist. Not only does he have great bedside manners and compassion for his patients, he is extremely educated and competent. 	5	10 – 15 minutes	TX	5	4.9	5
52	Feb 18, 2019	5	Cardiology	Dr. Matteethra Jacob	Houston,	3	5	Excellent doctor with an amazing bedside manner.	5	16 – 30 minutes	TX	5	5.0	5
53	May 16, 2018	5	Cardiology	Dr. Matteethra Jacob	Houston,	3	5	Excellent doctor and very thorough.  Cares about his patients. 	5	16 – 30 minutes	TX	5	5.0	5
54	Sep 26, 2018	5	Cardiology	Dr. Marcy Lim	Humble,	16	5	I have been a patient of Dr. Lim for several years and hopefully will be able to see her for several more. I am a 71 year old male and Dr. Lim takes time each visit to fully explain how I may live a better, longer life.  She really cares about my health issues, good or bad. Dr. Lim came into my life at the right time. If you are looking for a great Cardiologist, Dr. Lim should be at the top of your list.	4	10 – 15 minutes	TX	5	5.0	5
55	Sep 21, 2018	5	Cardiology	Dr. Marcy Lim	Humble,	16	5	I have been a patient of Dr. Lim for 10 years. She has always been very kind and caring. I feel like she is an expert in her field and continues to better herself. 	4	10 – 15 minutes	TX	5	5.0	5
56	Sep 19, 2017	5	Cardiology	Dr. Marcy Lim	Humble,	16	5	Dr. Lim has been treating me since 2006. I have a prosthetic Mitral Valve that was implanted in 1999. The care I have received from Dr. Lim and her staff is second to none. I do not do anything without their approval. They have worked with me through one heart attack and other complications. Dr. Lim's expertise provides me comfort in knowing she has my best interest in mind.	4	10 – 15 minutes	TX	5	5.0	5
57	Jan 24, 2017	5	Cardiology	Dr. Marcy Lim	Humble,	16	5	This is probably one of my favorite doctors that I have ever had. She is personable and knowledgeable. She explains everything in detail and I never feel rushed. I also feel extremely confident with her treatment plans. I would recommend her to anyone looking for a good cardiologist.	4	10 – 15 minutes	TX	5	5.0	5
58	Jan 23, 2016	5	Cardiology	Dr. Marcy Lim	Humble,	16	5	I have been with Dr. Lim for 6 years now. She is never rushed and takes time to explain everything. My favorite doctor - hands down. 	4	10 – 15 minutes	TX	5	5.0	5
59	Nov 19, 2018	5	Cardiology	Dr. Emerson Perin	Houston,	11	5	Excellent Dr, really cares about all his patients, great staff.	5	16 – 30 minutes	TX	5	5.0	5
60	May 28, 2018	5	Cardiology	Dr. Emerson Perin	Houston,	11	5	"Have been a patient of Dr Perin for 7 years and extremely satisfied with his care. He is highly knowledgeable, patient, caring and is aware of/can practice the latest treatments in cardiology. I first went to him because of my heart murmur related to my MPV (born with it). When the backflow significantly increased he knew the world class surgeon who he referred me to for ""micro-surgery"". He also did my heart catheterization through my wrist which was so much easier! "	5	16 – 30 minutes	TX	5	5.0	5
61	Sep 06, 2018	5	Cardiology	Dr. Colin Barker	Houston,	6	5	Great experience with Dr. Barker.  He was my cardiologist and a member of my surgical team.  He took the time to listen to my concerns and explained my TAVR procedure in detail.  Full up was extensive.  I would highly recommend Dr.Barker	5	10 – 15 minutes	TX	5	5.0	5
62	Jan 21, 2016	5	Cardiology	Dr. Colin Barker	Houston,	6	5	Dr. Barker and his staff put in 3 stents in my heart in Jan 2016.  It was a wonderful experience (as good as it can get).  I am doing GREAT!  Procedure was done at Houston Methodist Hospital in the medical center.  He has been my cardiologist since mid 2013.  He and his staff always take the time to listen to my questions.  Appointments are easy and timely.  I recommend him 100% and the Methodist Hospital.	5	10 – 15 minutes	TX	5	5.0	5
63	Feb 28, 2019	4	Cardiology	Dr. Biswajit Kar	Houston,	14	4	spectacular doctor. saved my life	4	16 – 30 minutes	TX	5	4.6	4
64	Mar 08, 2017	4	Cardiology	Dr. Biswajit Kar	Houston,	14	4	Dr Kar seems to be a good doctor but the wait time is ridiculous .  2hours everytime then get a 10 minute time with doc.  His office is right in middle of medical district so traffic is horrendous to get back home. When you leave have appt at 2 then leave at 4 	4	16 – 30 minutes	TX	3	4.6	4
65	Nov 05, 2016	4	Cardiology	Dr. Biswajit Kar	Houston,	14	4	True life saver!! Modest and passionate .	4	16 – 30 minutes	TX	5	4.6	4
66	Apr 01, 2016	4	Cardiology	Dr. Biswajit Kar	Houston,	14	4	This doctor spends the time with you, is very kind and so caring. He treated me like I was a family member.	4	16 – 30 minutes	TX	5	4.6	4
67	Feb 11, 2016	4	Cardiology	Dr. Biswajit Kar	Houston,	14	4	I NOW HAVE 17 STENTS, PACEMAKER ETC.  DR KAR AND HIS STAFF ARE OUTSTANDING AND I WOULD RECOMMEND THEM TO ANYONE IN THE WORLD.	4	16 – 30 minutes	TX	5	4.6	4
68	Feb 03, 2018	5	Cardiology	Dr. Scott Sherron	Houston,	29	5	I am 27 yo and have seen numerous cardiologists most of whom have ignored my symptoms and basically patted my hand saying “you are just anxious”... In fact, I had a specific arrhythmia and only Dr. Sherron actually listened to me and determined that yes, I am anxious, but I also have SVT.  The combination of medication for my SVT and the reassurance of someone listening and explaining the underlying condition as well as the parts that are related to anxiety has given me back my life.  	5	10 – 15 minutes	TX	5	5.0	5
69	Sep 05, 2017	5	Cardiology	Dr. Scott Sherron	Houston,	29	5	"I found myself in St. Lukes after the stress of Hurrican Harvey in the wonderful hands of Dr. Scott 
Sherron.  I was in need of a diagnostic procedure and Dr. Sherron did a great job of outlining the options available to me and giving me all of the information I needed to make an educated decision.  My angioplasty was handled in the most efficient and painless matter and I was able to go home the same day.  The staff that worked with Dr. Sherron and St. Luke's were amazing. Thanks Dr. Sherron!"	5	10 – 15 minutes	TX	5	5.0	5
70	Jul 12, 2017	5	Cardiology	Dr. Scott Sherron	Houston,	29	5	Just incredible!!  He is what every doctor should strive to be!	5	10 – 15 minutes	TX	5	5.0	5
71	Jul 16, 2016	5	Cardiology	Dr. Scott Sherron	Houston,	29	5	"I think he's the best. He listens and helps with guidance. He is patient and takes time with me even tho he is very busy. Superb office staff. Organized and helpful. Excellent at discussing choices of treatment and answers question.  I have several cardiac issues and I feel safe with him. Not rushed and dismissive. 
"	5	10 – 15 minutes	TX	5	5.0	5
72	Jan 08, 2019	4	Cardiology	Dr. Chik-Fong Wei	Humble,	13	4	Help save my life! Thanks for everything!	5	10 – 15 minutes	TX	5	4.6	4
73	Oct 02, 2018	4	Cardiology	Dr. Chik-Fong Wei	Humble,	13	4	"One of the most personable doctors I have had.  He listens and takes the time to make sure we understand everything.  Thank you.
the Lauersdorfs"	5	10 – 15 minutes	TX	5	4.6	4
74	Nov 09, 2017	4	Cardiology	Dr. Chik-Fong Wei	Humble,	13	4	"I drive 1:45 min to visit Dr. Wei because he has my full trust and respect.
he  had a part in saving my life.
he is one the greatest."	5	10 – 15 minutes	TX	5	4.6	4
75	Jul 24, 2018	5	Cardiology	Dr. David Samuels	Houston,	18	4	Dr. Samuels is an excellent doctor who gives you direct sensible answers to your questions.  The whole team that I came in contact with, was very good and efficient.  No problems.  I will continue to drive 50 miles one way to see him.   	4	10 – 15 minutes	TX	5	4.9	5
76	Feb 17, 2017	5	Cardiology	Dr. David Samuels	Houston,	18	4	Dr. Samuels is brilliant, and I really like him. He has been my physician for 17 yrs. My complaint isn't with him; it's his assistant Shanna. She is neglectful. She ignored my request for records; she left me in the waiting room for three hrs. for a Hoilter Monitor; she didn't tell Dr. Samuels to call me or the attending physician when I ended up in the emergency room. These are only a couple of the major issues. I have shared this info. with Dr. Samuels. Breaks my heart.	4	10 – 15 minutes	TX	3	4.9	5
77	Nov 08, 2016	5	Cardiology	Dr. David Samuels	Houston,	18	4	"I have been  a patient of Dr. Samuels for at least 20 years.    I would highly recommend  Dr. Samuels.
He is personable, patient, kind and  just say, ""The Best"".
I can remember when Dr. Samuels  called on his patients in the hospital. "	4	10 – 15 minutes	TX	5	4.9	5
78	Mar 25, 2017	5	Cardiology	Dr. Israel Guerrero Mantilla	Houston,	1	5	Dr. Guerrero  has been my best doctor I've ever had. He makes you feel important to him. I believe he is in this field for the right reasons.   A lot of doctors are in it for the wrong reasons. I would use Dr. Guerrero  for all of my medical needs if he was available to do it. He is a very caring individual. I highly recommend him to anyone. He is the best in his field and his personality. 	5	10 – 15 minutes	TX	5	5.0	5
79	Jan 12, 2018	5	Cardiology	Dr. Mark Schnee	Houston,	13	5	Dr. Schnee has treated me and my family for over 35 years. He is kind, patient, and very analytical in his thoughts and his treatment plans. He is very forthright and sometimes, brutally honest is his assessments of his patients. My Father was one of those that didn't listen to every piece of advice he gave him to extend the quality of life that Dr. Schnee fought so hard to preserve. I will love him until I leave this earth. He is a great man!!  	5	10 – 15 minutes	TX	5	5.0	5
80	Jan 06, 2017	5	Cardiology	Dr. Mark Schnee	Houston,	13	5	"
Dr. Schnee is excellent. I sought treatment with him to help manage my high blood pressure. Kind, compassionate, caring an excellent listener.  I felt safe and my condition is well managed under his care"	5	10 – 15 minutes	TX	5	5.0	5
81	Jan 22, 2016	5	Cardiology	Dr. Mark Schnee	Houston,	13	5	The best cardiologist. Listens intently. Extremely thorough. Staff is wonderful.	5	10 – 15 minutes	TX	5	5.0	5
82	Dec 16, 2018	4	Interventional Cardiology	Dr. Mazen Ganim	Kingwood,	13	4	Perfect anyone looking for a great cardialagest Dr mazin Ganim is one of the best there is I have been seeing him and his staff for the past 9 years and I should not be here I have had a total of 5 heart attacks Dr Ganim and his staff take excellent care of my condition special thanks from me and my family RAUL CASTILLO great Dr Ganim heart specialist marry Christmas and a happy new year god bless 	4	10 – 15 minutes	TX	5	4.7	4
83	Dec 03, 2018	4	Interventional Cardiology	Dr. Mazen Ganim	Kingwood,	13	4	If you want one of the best cardiologist you must go to Dr. Ganim. I have been under the care of Dr. Ganim for almost 10 years. He is very thorough and takes his time with you. He will explain your test results and any treatment in away that you can understand. It feels like you are talking to one of your best friends who is concerned about your health. The environment in his office is very clean, friendly and professional.  I highly recommend him.	4	10 – 15 minutes	TX	5	4.7	4
84	Oct 11, 2018	4	Interventional Cardiology	Dr. Mazen Ganim	Kingwood,	13	4	Perfect.	4	10 – 15 minutes	TX	5	4.7	4
85	Mar 16, 2018	4	Interventional Cardiology	Dr. Mazen Ganim	Kingwood,	13	4	Dr. Ganim is very thorough and takes the time necessary to explain his diagnosis.  He is friendly and makes his patient feel comfortable.  He does not rush.  His waiting time may be a little long but he sees many patients.  I recommend seeing him if you have a need for a cardiologist.	4	10 – 15 minutes	TX	5	4.7	4
86	Feb 22, 2019	5	Cardiology	Dr. Arthur Springer	Houston,	12	5	I saw Dr. Spring for over 4 years with the first few years being smooth and fine.  While his bedside manner was never outstanding he seemed knowledgable and decent.  After complications with my health and a lack of empathy or understanding for me as a patient and not as a job, I think it's time for retirement.  	4	Under 10 minutes	TX	1	4.7	5
87	Jan 13, 2017	5	Cardiology	Dr. Arthur Springer	Houston,	12	5	I have been dr. Springer's patient for 7 plus years. This doctor is fabulous. his ethics are outstanding. His skills are superb. He truly cares for his patients. I trust him totally. 	4	Under 10 minutes	TX	5	4.7	5
88	Apr 24, 2019	5	Cardiology	Dr. Asif Ali	Houston,	225	5	This man is an intelligent, class act.  He is a good listener. He exudes trust and has mine.  I have complicated problems and he is always tuned in to them.  Doesn't miss a beat. 	5	10 – 15 minutes	TX	5	4.9	5
89	Mar 07, 2019	5	Cardiology	Dr. Asif Ali	Houston,	225	5	Dr. Asif Ali is a compassionate ,  knowledgeable  cardiologist that  provides individualized  care for you. He is definitely not your  typical “cookie cutter” cardiologist. He explains things very thoroughly, answers your questions and concerns, and listens and treats you accordingly without judgement.  Thank you for taking care of my heart’s health over the years, and also my families . 	5	10 – 15 minutes	TX	5	4.9	5
90	Feb 09, 2019	5	Cardiology	Dr. Asif Ali	Houston,	225	5	Dr. Ali is a wonderful doctor and an answer to pray. After over a year of very poor health, Dr. Ali has gotten to the root of my ailments and I am now finally on a path to healing. He is extremely professional, direct yet kind and very knowledgeable. I can tell he is looking at the whole picture of my health and not just stuck on a checklist or in a mental box in regards to how he treats his patients.  - NJ	5	10 – 15 minutes	TX	5	4.9	5
91	Feb 08, 2019	5	Cardiology	Dr. Asif Ali	Houston,	225	5	Great friendly staff.  Highly recommend!	5	10 – 15 minutes	TX	5	4.9	5
92	Dec 23, 2018	5	Cardiology	Dr. Asif Ali	Houston,	225	5	Dr. Asif Ali is one of the best cardiologist in town. Takes time to listen to the patient about any concerns or questions they might have. 	5	10 – 15 minutes	TX	5	4.9	5
