	review_date	knowledge_rating	specialty	doctor_name	city	review_count	scheduling_rating	review	staff_rating	wait_time	state	individual_rating	overall_rating	helpfulness_rating
10	Mar 06, 2019	5	Pediatrics	Dr. Erica Davis	Houston,	3	5	Dr. Davis is awesome! I’ve been taking my boys with Dr. Davis for over 4 years. She is professional, smart and funny. I highly recommend Dr. Davis. 	4	16 – 30 minutes	TX	5	5.0	5
11	Apr 11, 2017	5	Pediatrics	Dr. Erica Davis	Houston,	3	5	Dr. Davis is great with the kids.  Both of my kids love going to her because she is patient and friendly with them. 	4	16 – 30 minutes	TX	5	5.0	5
12	May 18, 2017	5	Pediatrics	Dr. Sheri Mitchell	Houston,	35	4	I just LOVE Dr. Mitchell. Dr. Mitchell has been our pediatrician for 7 years now and was there the day of the birth of my daughter and two years later with our twins. She is very caring, precise and nurturing. She doesn't rush through your appointment and answers all your questions. Her staff is friendly and knowledgeable and I highly recommend Dr. Mitchell and her practice. 	4	10 – 15 minutes	TX	5	4.8	5
13	Jun 28, 2016	5	Pediatrics	Dr. Sheri Mitchell	Houston,	35	4	All three (16 years old & twin 4 year old) of my daughter's go to Dr. Mitchell and I wouldn't have it any other way.  My husband and I were highly recommended to her by one of my colleagues and any/everyone else that we come into contact with.  It's critical to your family's sanity to have a pediatrician you trust; we do.  She's very in tune with all facets of life: knowledgeable, patient, understanding, matter of fact, and anything else you can think of as it relates to your pediatric needs!	4	10 – 15 minutes	TX	5	4.8	5
14	May 12, 2016	5	Pediatrics	Dr. Sheri Mitchell	Houston,	35	4	Dr. Mitchell is an awesome lady!! All three of my children have been under her care since birth.  It is my prayer that she doesn't retire before my daughter turns 18, who is now 10 and the youngest. She is very knowledgeable not only about her profession but of each of her patient's as well, no matter the age. She remembers everything!! She is not only a doctor but a friend as well as a mentor.  She is very helpful and resourceful. I drive from Katy to see her and would not trade!	4	10 – 15 minutes	TX	5	4.8	5
15	Jan 04, 2016	5	Pediatrics	Dr. Sheri Mitchell	Houston,	35	4	Dr.Mitchell is AWESOME!She is a very decicated and professional doctor. She takes the time to know the patient and the family. She is in our third generation of children. Highly recommended.           Thanks Dr.Mitchell                 ,               The WASHINGTON/GILL FAMILY	4	10 – 15 minutes	TX	5	4.8	5
16	None	None	Pediatrics	Dr. Jacqueline Ramchatesingh	Branford,	None	None	None	None	None	CT	None	None	None
17	None	None	Pediatrics	Dr. Paula Wright	Houston,	1	None	None	None	None	TX	None	5.0	None
18	None	None	Pediatrics	Dr. Claire Poche	Houston,	1	None	None	None	None	TX	None	5.0	None
19	None	None	Pediatrics	Dr. Lee Hawkins	Houston,	4	None	None	None	None	TX	None	4.0	None
20	Feb 12, 2019	5	Pediatrics	Dr. Margaret Kinalska	Houston,	12	5	Dr. Kinalska has literaly been a life saver for our family. She is more knowledgable than most specialist and was able to diagnose my children with rare conditions especialist were missing. She is extremly knowledgable and thorough. She also has the best side manners of any doctor we have dealt with. She will truly listen to parent concerns, will explain everything and more, will reserach and will go above and beyond.	5	10 – 15 minutes	TX	5	5.0	5
21	Aug 31, 2018	5	Pediatrics	Dr. Margaret Kinalska	Houston,	12	5	Simply The Best ??	5	10 – 15 minutes	TX	5	5.0	5
22	May 09, 2016	5	Pediatrics	Dr. Margaret Kinalska	Houston,	12	5	Dr. Kinalska has a wonderful personality and beside manner. I highly recommend her.	5	10 – 15 minutes	TX	5	5.0	5
23	Apr 24, 2018	3	Pediatrics	Dr. Yaxi Zeng	Houston,	4	4	The office's staff is awful, I have never seen such rude staff, they are working inefficiently and always trying to find excuse, my son's medical request form has been faxed to them long time ago, they never send the medical records to the new doctor's office, eventually put my son, two-year old boy, at risk and couldn't receive the vaccine which he is supposed to get, it is unbelievable, the staff is rude, they don't respect patients and put the child's health at the priority at all. 	3	16 – 30 minutes	TX	1	3.0	3
24	Oct 12, 2017	3	Pediatrics	Dr. Yaxi Zeng	Houston,	4	4	"She is an excellent pediatrician and works well with children and their parents to meet the health care needs of her patients.  
       Nakisha Jackson"	3	16 – 30 minutes	TX	5	3.0	3
25	Feb 17, 2016	4	Pediatrics	Dr. Patricia Odimgbe	Houston,	4	4	I was always talked to as if I didn't understand anything she talked about. Also she never listened to what I said. When I would take my daughter in for a sick visit it was always the same answer, take cough medicine or a tablespoon of honey yet that never fixed her problem for over a month. When we would go for a sick visit or even a check up it would take 2+ hours every time. My confidence in the doctor lacked especially because when I would explain something she would smirk and laugh. 	5	16 – 30 minutes	TX	1	4.0	4
26	Jun 29, 2018	5	Pediatrics	Dr. David Walburn	Houston,	12	5	we love him, i found him after having a terrible horrible bad experience with one pediatrician, he was our savior that my daughter loves and eager to go and see him , great listener and a very nice man , thank you for everything ??	5	Under 10 minutes	TX	5	5.0	5
27	Jun 17, 2018	5	Pediatrics	Dr. David Walburn	Houston,	12	5	"Refreshing! Excellent! Exceptional!  
I love this office; I have never been to a pediatric office that treated me and the little ones quite so well as here!  Everyone was so confident, so concerned, patient, and gentle.  The doctor is very knowledgeable, caring, thorough, explains everything very well  - and has a great sense of humor to boot!  I was very impressed and can’t praise you all highly enough.  Thank you all very much."	5	Under 10 minutes	TX	5	5.0	5
28	Mar 24, 2016	5	Pediatrics	Dr. David Walburn	Houston,	12	5	Dr.David Walburn exceeded our expectations, he is attentive towards his patients, he is very informative, spends time explaining in detail all procedures and gives good advice. I highly recommend this doctor to care for our little ones , made us feel at ease , comfortable, and trustworthy.All staff and nurse were very nice as well.	5	Under 10 minutes	TX	5	5.0	5
29	Jul 25, 2017	5	Pediatrics	Dr. Vanessa Gonnella	Houston,	5	5	"Fantastic with kids
A wise doctor"	5	10 – 15 minutes	TX	5	5.0	5
30	May 03, 2016	5	Pediatrics	Dr. Vanessa Gonnella	Houston,	5	5	Dr. Gonnella is Fantastic. She the sweetest most caring knowledgeable doctor my kids have had. 	5	10 – 15 minutes	TX	5	5.0	5
31	Mar 30, 2016	5	Pediatrics	Dr. Vanessa Gonnella	Houston,	5	5	Dr. Gonella is a very caring and knowledgeable physician.  She follows up immediately if we need a referral, and always gives excellent medical advice for him.  She fits him in on the same day if he is sick.  I would highly recommend her to anyone!   	5	10 – 15 minutes	TX	5	5.0	5
32	Feb 11, 2016	5	Pediatrics	Dr. Vanessa Gonnella	Houston,	5	5	Excellent doctor with clear & thorough explanations. Very caring & genuine 	5	10 – 15 minutes	TX	5	5.0	5
33	None	None	Pediatrics	Dr. Kenya Parks	Houston,	4	None	None	None	None	TX	None	4.0	None
34	Jan 14, 2016	5	Pediatrics	Dr. Rachel Baker	Houston,	15	4	She is at ease with my son and makes him very at ease. 	5	10 – 15 minutes	TX	5	5.0	5
35	None	None	Pediatrics	Dr. Marilyn Wilking	Houston,	2	None	None	None	None	TX	None	5.0	None
36	None	None	Pediatrics	Dr. Kristin Koush	Houston,	1	None	None	None	None	TX	None	5.0	None
37	None	None	Pediatrics	Dr. Steven Cook	Houston,	4	None	None	None	None	TX	None	5.0	None
38	May 25, 2019	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	We’ve been using Dr. Schaffer for 9 years now and I wouldn’t take my kids anywhere else! I know they’re in great hands!	4	16 – 30 minutes	TX	5	4.6	4
39	Feb 23, 2019	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	"We've been with Dr. Don for 24 years. He's very special to us because he continued to care for our son until he graduated from college. 
This guy is experienced in EVERYTHING!! He'll listen to your opinions and take into consideration. Old school kind of doctor but still updated enough to provide excellent care! LOVE LOVE LOVE him. "	4	16 – 30 minutes	TX	5	4.6	4
40	Nov 13, 2018	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	Dr. Schaffer is simply amazing!  He is funny and very approachable and my toddlers love him.  He is gentle and patient with them and even explains what he’s going to do with them.  He communicates well with the parents and his staff is very nice and helpful too.  He’s the best!	4	16 – 30 minutes	TX	5	4.6	4
41	Apr 27, 2018	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	Both of my boys were patients of Dr Don. I always had confidence in his care for them. My boys are young men now and will always remember him fondly. I have referred many people to him. He’s the best.	4	16 – 30 minutes	TX	5	4.6	4
42	Apr 24, 2018	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	I love Dr. Schaffer, he has seen my 3 boys and now my grand baby. He is very friendly and knowledgeable, I couldn’t have chosen a better doctor. 	4	16 – 30 minutes	TX	5	4.6	4
43	Apr 03, 2018	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	Dr. Schaffer is the best pediatrician he takes his time to see what is wrong with the patient & Discuss it with you what to do to make the patient feel better. He is funny and  caring! 	4	16 – 30 minutes	TX	5	4.6	4
44	Jan 14, 2018	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	My family and I highly appreciate Dr. Schaffer. I have had experiences where my child was sick and needed immediate attention and when I called, I was given an appointment for the same day. Each time I arrived at his office I did not have to wait for extended period of time before being called in. He explains everything clearly, and would answer any clarifying questions I had. His patience, clarity, and effectiveness defines him. You will leave his office happy knowing your child is cared for. 	4	16 – 30 minutes	TX	5	4.6	4
45	Oct 24, 2017	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	Dr. Schaffer and his staff is one of a kind I love the Dr's and staff there they really treats there patients like they suppose too. I would truly recommend them to many people.	4	16 – 30 minutes	TX	5	4.6	4
46	Sep 27, 2017	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	Dr Schaffer has been our 3 Children’s Doctor for almost 23 years. We have been blessed to have had him involved in our children’s lives as well as there future growth. The saying is so true, “Everything is Better when you’re seeing Dr Schaffer!”  We have been truly Blessed to have had such a Wonderful Doctor and Human Being. 	4	16 – 30 minutes	TX	5	4.6	4
47	Mar 24, 2017	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	Dr. Don is the best doctor ever! Our child looks forward to her check ups and we trust his advice.  He listens to you and pays attention, never rushes and makes children feel at ease.	4	16 – 30 minutes	TX	5	4.6	4
48	Dec 23, 2016	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	Best doctor ever!! My kids are 19 and 17 and love Dr. Don!!! 	4	16 – 30 minutes	TX	5	4.6	4
49	Aug 07, 2016	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	I love Dr schaffer he is both my kids pediatrician he is very straightforward and has a lot of of years of experience I follow and trust everything he recommends.	4	16 – 30 minutes	TX	5	4.6	4
50	Apr 28, 2016	4	Pediatrics	Dr. Don Schaffer	Houston,	37	4	"My sons are Steven Jayden 14 & Stevon Jiani 12 they have been seen by Dr Schaffer all their lives I highly recommend any child to be seen by him. He takes time with each child and make not only the parent but makes the patient our children feel even safer. Also his staff they are very polite and make you feel very at home.
Thank you to all at the office"	4	16 – 30 minutes	TX	5	4.6	4
51	Oct 05, 2016	4	Obstetrics & Gynecology	Dr. Faith Stone	Houston,	11	4	How can I get in touch with Dr. Faith Stone to schedule an appointment? Can someone help me out.	4	10 – 15 minutes	TX	5	4.3	4
52	Apr 08, 2016	4	Obstetrics & Gynecology	Dr. Faith Stone	Houston,	11	4	She is a wonderful doctor. She delivered all three of my daughters. I went to her because her father delivered my mothers children. She is very hands on. She does not rush at appointments and sometimes you can talk to her and it's like talking to an aunt. A very down to earth person she is. For her to be the only doctor in her office with so many patients she is a very loving and caring person. 	4	10 – 15 minutes	TX	5	4.3	4
53	None	None	Pediatrics	Dr. Ali Naqvi	Houston,	1	None	None	None	None	TX	None	5.0	None
54	None	None	Pediatrics	Dr. Carlos Vallbona	Houston,	1	None	None	None	None	TX	None	5.0	None
55	Sep 26, 2017	4	Pediatrics	Dr. Bambi Hoefner	Houston,	11	4	Dr. Hoefner is the best pediatrician you will ever have for your kids. We drive an hour to see her each time to get the best care for our kids. She is very caring and takes her time explaining everything.  	4	10 – 15 minutes	TX	5	4.6	4
56	Jun 29, 2017	4	Pediatrics	Dr. Bambi Hoefner	Houston,	11	4	DR. HOEFNER IS THE BEST!!! I HIGHLY RECOMMEND THIS DOCTOR TO ANYONE. WE HAVE BEEN WITH HER SINCE MY DAUGHTER WAS BORN AND SHE TEN YEARS OLD, AND WE DRIVE FROM DALLAS SO MY DAUGHTER CAN STILL GET THE BEST CARE. THE STAFF IS GREAT AND VERY CARING.	4	10 – 15 minutes	TX	5	4.6	4
57	Jun 09, 2017	4	Pediatrics	Dr. Bambi Hoefner	Houston,	11	4	I highly recommend Dr. Hoefner to anyone.	4	10 – 15 minutes	TX	5	4.6	4
58	Sep 09, 2016	4	Pediatrics	Dr. Bambi Hoefner	Houston,	11	4	Dr. Hoefner is the best pediatrician we have ever had and sees all three of my children. She is incredibly thorough, diligent, and patient. She takes her time and always does a complete history and assessment. I never have a problem getting an appointment quickly, and my kids love her! She is very compassionate and caring. I am nurse myself, and I recognize she is a gem in her profession! Highly recommended!	4	10 – 15 minutes	TX	5	4.6	4
59	Apr 03, 2018	5	Pediatrics	Dr. Michelle Suhendra	Houston,	17	4	"Dr Suhendra is just amazing. She’s not only a great physician, but genuinely cares about her patients. 

We drive 45 minutes to see her and it is absolutely worth it. 

The office staff is great too- always quick with a smile and very knowledgeable! 

Highly recommend! "	4	10 – 15 minutes	TX	5	4.8	5
60	Apr 03, 2018	5	Pediatrics	Dr. Michelle Suhendra	Houston,	17	4	"We’ve used Dr Suhendra for three years now. I’ve never met such a compassionate doctor with such a gift for working with children.


I brought my newborn triplets in to her and not only was she able to keep me calm with 3 newborns, but she took the challenge of seeing all 3 at once with ease. To this day, they LOVE to go see Dr Michelle! 

She is hands down, the best doctor I’ve ever seen. Her office staff is always so quick and knowledgeable. Never ever had a bad experience here. 

"	4	10 – 15 minutes	TX	5	4.8	5
61	Apr 03, 2018	5	Pediatrics	Dr. Michelle Suhendra	Houston,	17	4	Dr. Suhendra is one of the kindest, most detail oriented physicians we have met.  We trust her completely with our sons care and are grateful for her kindness.	4	10 – 15 minutes	TX	5	4.8	5
62	Mar 31, 2018	5	Pediatrics	Dr. Michelle Suhendra	Houston,	17	4	Having the worst experience of my life with them! They collect my co-payment, they make me wait 1 hour for the Dr Suhendra see my son, then they cancel the appointment because she was done for the day I ask them why you don’t tell me 1 hour ago my son is with tempeture, they told me no is nathing we can do I ask to speck with the manager EVEN WORST  she no even apologize, she told me to leave, she treat me and my son HORRIBLE, she refuse to give me a free parking pass, they careless for kids !!	4	10 – 15 minutes	TX	1	4.8	5
63	Feb 08, 2018	5	Pediatrics	Dr. Michelle Suhendra	Houston,	17	4	I love dr suhendra, we have been going to her office for over a year. I always feel she listens to me, and is really up to date on current medical studies. She’s a mom too, and that makes her so much easier to talk to!	4	10 – 15 minutes	TX	5	4.8	5
64	Aug 04, 2017	5	Pediatrics	Dr. Michelle Suhendra	Houston,	17	4	Dr. Suhendra is amazing. We are over-worriers and she addresses our concerns and calms us down, often in the middle if the night! The kids love her. And she's very knowledgeable. 	4	10 – 15 minutes	TX	5	4.8	5
65	None	None	Gastroenterology	Dr. Narayana Narayana	Houston,	5	None	None	None	None	TX	None	3.0	None
66	May 15, 2018	4	Medical Oncology	Dr. Charles Yen	Shenandoah,	9	4	Dr. Yen is great ! He looks where no one else can or thinks to, and I like that he personally calls to give you your lab results. Very good bedside manner, and always tries the least invasive treatments first.	4	10 – 15 minutes	TX	5	4.2	4
67	Jan 07, 2016	4	Medical Oncology	Dr. Charles Yen	Shenandoah,	9	4	Dr. Yen is very thorough in explaining what is going on with his patient medically and is clear and concise with answers and suggested alternative treatments. 	4	10 – 15 minutes	TX	5	4.2	4
68	None	None	Internal Medicine	Dr. Sayed Ahmed	Cypress,	None	None	None	None	None	TX	None	None	None
69	Apr 17, 2019	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	"Staff is consistently friendly and most helpful.
Dr. Abbas has exceeded all my expectations as an effective physician. He takes the necessary time to probe and resolve issues as well as explains my treatment in easy terminology. He genuinely cares and treats the whole person as opposed to symptoms only. Dr. Abbas remains exceptional as compared to other doctors I've had."	5	Under 10 minutes	TX	5	4.9	5
70	Apr 14, 2019	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	I need to see him it’s been awhile. But a great doctor and listens and has a great outlook and attitude. Highly recommend!	5	Under 10 minutes	TX	5	4.9	5
71	Mar 21, 2019	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Dr. Abbas is a kind, compassionate doctor. He takes his time with you & he listens. Not only has he helped me with my Fibromyalgia, he also recommended to me the doctor I used for my hand surgery. And it was a great recommendation!! Good staff & not much waiting time. 	5	Under 10 minutes	TX	5	4.9	5
72	Oct 28, 2018	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Dr Abbas is one of the most compassionate individuals I have ever met. He explained things in a manner to where I could fully understand. He takes time for his patients and I didbt feel I was been rushed so he could move on to something else. He also has a terrific staff that is very knowledgeable. I have absolutely no complaints.	5	Under 10 minutes	TX	5	4.9	5
73	Oct 26, 2018	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Dr. Abbas is Great..he is very understanding and patient when speaking to him about the patient in general. He does not rush. The staff knows who you are when you call and go to the office. The women that greet you whether you are arriving or leaving are helpful actually you get the atmosphere that they are happy to be there M rothfeld	5	Under 10 minutes	TX	5	4.9	5
74	Oct 02, 2018	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Great Dr. The Staff is awesome Dr.Abbas literally save my life. 	5	Under 10 minutes	TX	5	4.9	5
75	Dec 28, 2017	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Dr. Abbas is very throial goes over everything with you and sits back and explains each thing and lets you sit there and ask as many questions you have. He treats you as if you are his only patient and has all the time for you. He is such a loving spirit, I have fallen in love with him. He is my doctor and I give Him 5 stars..	5	Under 10 minutes	TX	5	4.9	5
76	Dec 07, 2017	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Dr. Abbas is very welcoming, kind, and and has excellent bedside manners. He listens, takes his time, and makes sure you are satisfied with your appointment. His staff is very courteous and organized. Love visiting Dr. Abbas office! 	5	Under 10 minutes	TX	5	4.9	5
77	Jul 12, 2017	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	"Dr. Abbas is an excellent rheumatologist and MD.  His is knowledgeable, thorough, thoughtful and explains medical terms and conditions in laymen's terms.  His experience is only exceeded by his outstanding bedside manner.

I highly recommend Dr. Abbas for your rheumatology needs."	5	Under 10 minutes	TX	5	4.9	5
78	Jul 11, 2017	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	"Unsure why so many positive reviews. He promised help and control of my fibromyalgia, ordered an expensive sleep study (I do not have sleep Apnea) and prescribed Gabapentin. Told to increase dose every 3 days but no guidance on max dose.  Did not review blood work I brought him, and when I showed him my ""FM/A"" test results he laughed and threw the results back at me. 2nd visit no exam, offered no support for side effects incl weight gain or swelling. Zero compassion for pain or patient support. "	5	Under 10 minutes	TX	1	4.9	5
79	Jun 05, 2017	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	The office environment was pleasant and the staff was very efficient. Dr. Abbas was thorough and professional.	5	Under 10 minutes	TX	5	4.9	5
80	May 08, 2017	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	My husband visited Dr. Abbas for Lupus. Within days. a week of seeing him-- my husband's condition had improved from zero to 60! We had left the previous Doctor because he was trying to only determine what was causing my husband's flare ups, rather than treating the actual problem. Dr. Abbas is a great listener, explains it easily  and above all a medical professional you can trust. With a help of a dermatologist and Dr. Abbas, we got my husband's flare up under control.  	5	Under 10 minutes	TX	5	4.9	5
81	Feb 13, 2017	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	This was my first visit as a referral to Dr Abbas. I appreciate the time he took to listen, and review my case history. I felt confident about his plan of action, and would be comfortable referring him to others. 	5	Under 10 minutes	TX	5	4.9	5
82	Feb 08, 2017	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	"Dr. Abbas is One Great Doctor.
 He takes his time with you and listens to what you have to say .very concern about you & your health/pain. He is very through in his exams. I am happy to have him as my RA Doctor. Thank You Dr.'s @ willowbrook sports med. for your recommendation. He's the Best

 "	5	Under 10 minutes	TX	5	4.9	5
83	Sep 01, 2016	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Dr Abbas is very thorough in his examination and takes notes about each observation he makes.  On my  wife's  follow-up visit he referred to his notes to carefully assess the effectiveness of the treatment he prescribed.  I found it especially satisfying how he read her face, body language and her ability to grip in order to record accurate scores to the best of his ability.  He very well spoken, listens carefully, answers all of our questions.  It is clear I could not have found a better doctor	5	Under 10 minutes	TX	5	4.9	5
84	Jul 29, 2016	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Very thorough and detailed.  Explained treatment plan well.	5	Under 10 minutes	TX	5	4.9	5
85	Jun 29, 2016	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Excellent! I had a short but very acceptable wait to be brought back and be seen. Dr Abbas is very open, pleasant and easy to talk to and convenient to my work. The staff is very friendly and helpful. I'm glad that I found out about him. 	5	Under 10 minutes	TX	5	4.9	5
86	Jun 25, 2016	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Outstanding!! He took as much time as was needed & didn't act like he was in a hurry. Explained everything in great detail in away we could understand. Was very pleasant, maintained eye contact plus his countenance was one of confidence and not arrogance as most Dr.'s do.	5	Under 10 minutes	TX	5	4.9	5
87	Jun 12, 2016	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	This was my first visit with Dr. Abbas a couple of days ago.  He took his time, to listen to me, not assume anything about me and came up with an actual diagnosis, which is something 5 previous doctors could never do.  He was very straightforward about my treatment plan and suggested a low impact exercise that could help me lose weight and maintain my lifestyle with the new diagnosis.  I can now move forward in trying to control the disease process.  Thank you Dr. Abbas!!!	5	Under 10 minutes	TX	5	4.9	5
88	Jun 08, 2016	5	Rheumatology	Dr. Zohair Abbas	Houston,	35	5	Patient, Through, Explains carefully 	5	Under 10 minutes	TX	5	4.9	5
89	Dec 03, 2016	4	Internal Medicine	Dr. Syed Arshad	Houston,	9	4	Dr. Arshad is great.  His front desk person is incompetent.  She cost me money because she could not figure out the coding for a procedure for insurance payment.  She made excuses, but never could resolve the issue with the provider.	3	10 – 15 minutes	TX	4	3.9	4
90	Aug 22, 2017	4	Cardiovascular & Pulmonary Diseases	Dr. Muhammad Hanif	Houston,	15	4	"Dr Hanif services at least five nursing homes or skilled nursing facilities. He comes in the evening, stands at the end of your bed and asks how you are doing
Doesn't listen to your heart or lungs nothing
Then he walks off and charges Medicare $120.  He has told a nurse that he has 30 minutes to see 20 patients. "	4	16 – 30 minutes	TX	1	3.6	4
91	Aug 16, 2017	4	Cardiovascular & Pulmonary Diseases	Dr. Muhammad Hanif	Houston,	15	4	Dr. Hanif has been my doctor for nearly 13 years.  He's a great doctor, always spends time with me and is truly concerned for my needs.  I would recommend him to anyone searching for a caring physician.	4	16 – 30 minutes	TX	5	3.6	4
92	Mar 25, 2016	3	Internal Medicine	Dr. Santiago Segurola	Humble,	8	4	Waste of time. Don't ever see him. 	3	16 – 30 minutes	TX	1	3.4	3
93	Dec 10, 2018	3	Internal Medicine	Dr. Asha Samuel	Humble,	15	3	Dr Asha is my favorite doctor ever. She listens, is patient, you never feel rushed and she is well versed on the latest medical findings. I highly recommend her if you need a great PCP. 	3	31 – 45 minutes	TX	5	3.3	3
94	Jun 16, 2017	3	Internal Medicine	Dr. Asha Samuel	Humble,	15	3	Dr. Asha Samuel is a good doctor.  she's very  caring and concerned about her patients  But her office staff is very irresponsible.  If we have any emergency questions, or  any urgent case to meet the doctor, the office staff is not allowed to meet the doctor.   They will take the message from us, but not respond.  Because of this office staff dealings I am unsatisfying to go to this Doctors office. Her staff is unorganized and non-efficient. 	3	31 – 45 minutes	TX	1	3.3	3
95	Jan 28, 2017	3	Internal Medicine	Dr. Asha Samuel	Humble,	15	3	I went to Dr. Samuel a few years ago and it was a terrible experience the first time but I have it a chance and continued to see her a couple more times. Each appointment was worse than the prior one. She was impatient and unprofessional.  The last straw was when my appointment was at 12:00 noon and I didn't see her until 2:30 pm. If I could give zero stars, I would. 	3	31 – 45 minutes	TX	1	3.3	3
96	Nov 29, 2016	3	Internal Medicine	Dr. Asha Samuel	Humble,	15	3	Dr. Asha Samuel is very good - she takes the time to get to know you and cares.  However, her administrative office staff is, in my opinion, incompetent - they have made mistake after mistake with my records and information - they provide incorrect information and forget to follow-up on important details.  Again, Dr. Samuel herself is great and is the reason I will keep going back, I just have to double check everything her office staff does.	3	31 – 45 minutes	TX	3	3.3	3
97	Nov 18, 2016	3	Internal Medicine	Dr. Asha Samuel	Humble,	15	3	I strongly do recommend Dr Asha Samuel she's very very caring and concerned about her patients and there well being above all!! very personable and well knowledgable!! All aspects of health and well being and care!!!	3	31 – 45 minutes	TX	5	3.3	3
98	Sep 14, 2016	3	Internal Medicine	Dr. Asha Samuel	Humble,	15	3	Dr. Asha is amazing.  She is a tell it like it is doctor.  You may have a little wait time, but it is because she is spending the necessary time to get to know you and figure out what's going on.  Not only would I recommend Dr. Asha, I have recommended her to my Mom. 	3	31 – 45 minutes	TX	5	3.3	3
99	May 23, 2019	4	Internal Medicine	Dr. Kevin Garnepudi	Kingwood,	6	5	Dr. Garnepudi is the best! Such a decent human being. He and his staff are so on the ball. My father had an infection that required several different doctors, and Dr. Garnepudi made phone calls to other offices for us when we had issues getting in contact. He is the most accessible physician I've ever worked with. Visits were on time and quick without our feeling rushed. Shout out to his fantastic nurse, too!	4	10 – 15 minutes	TX	5	4.3	4
