	review_date	knowledge_rating	specialty	doctor_name	city	review_count	scheduling_rating	review	staff_rating	wait_time	state	individual_rating	overall_rating	helpfulness_rating
14	Jan 21, 2017	4	Family Medicine	Dr. Sorab Italia	Houston,	38	4	I have been seeing Dr. Italia about as long as he has been practicing.  After moving to Katy, I considered looking for another Dr., but I'm staying with him.  He's knowledgeable and very compassionate.  I always leave knowing I have a doctor who cares about me as a person and my health.  He takes the time to talk about any issues that come up, and he offers recommendations to keep me healthy.    	4	16 – 30 minutes	TX	5	4.3	4
15	Dec 15, 2016	4	Family Medicine	Dr. Sorab Italia	Houston,	38	4	Dr. Italia is an excellent doctor.  He is patient, good listener, very knowledgeable, and caring physician.  My entire family goes to Dr. Italia as well as some of my colleagues.  I trust Dr. Italia because he  knows what he is doing.  	4	16 – 30 minutes	TX	5	4.3	4
16	None	None	Family Medicine	Dr. Valerie Imperial	Houston,	2	None	None	None	None	TX	None	4.5	None
17	None	None	Family Medicine	Dr. Patrick McColloster	Houston,	1	None	None	None	None	TX	None	5.0	None
18	Jun 05, 2018	5	Family Medicine	Dr. Bochen Tong	Houston,	1	5	He is attentive, caring, friendly. He is wonderful!  And now I can't find him. He is no longer with Cy fair medical partners. 	5	10 – 15 minutes	TX	5	5.0	5
19	May 31, 2019	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Thought being switched to HMO was going to be a disappointment.  I am so happy that I have meet and am being treated by Dr. Rochelle Pondt.  I have worked for surgeons in my career. I have never received such a thorough exam and intake. Her staff is the first to take care of every follow up item in a timely fashion. I usually good medical staff customer service in todays health care marketplace. Thank you for seeing me so quickly, hearing me and taking action!  	4	10 – 15 minutes	TX	5	4.6	4
20	May 02, 2019	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	On Monday April 22, 2019 I visited Vitality Family Medicine for simple vaccination: Tdap and TB skin test. Dr. Pondt suggested the blood test, stating it only takes 2-3 days for results and its more accurate. I've worked in healthcare for 10+ years and prefer the skin test which is what I received. I left the clinic with no information besides a sheet of paper showing proof of my tdap vaccine. I arrived on back to have my skin test read on 4/24/2019 around 1 pm. Dr. Pondt refused to verify my TB test stating it couldnt be read until 3:59 pm or later. I was shocked as there were no written directions that my test had to be read exactly at 48 hours. I wasnt able to return that day and showed up 4/25/2019 now to be told i was outside the 72 hour window. I then was offered the TB blood test which they suggested saved me time and would be ready in 2-3 days. On 5/1/2019 (3 days later) I reached out to the office who should have contacted me now to hear the results will take another 6 days.  	4	10 – 15 minutes	TX	1	4.6	4
21	Apr 02, 2019	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	I love Dr. Pondt. She's so down to earth and never have I ever had a doctor sit down and talk to me the way she has. For years, doctors have not listened to me and just assumed that any health related issue is because I'm obese. She wanted to get to the root of my issue. I'm so happy I found her to help me take control over my health. Great staff. Everyone always great you with a smile and are genuine. I feel like I'm amongst family when I'm interacting with Dr. Pondt and her staff. 	4	10 – 15 minutes	TX	5	4.6	4
22	Mar 06, 2019	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr.Pondt and the entire staff was very kind to me. I will definitely recommend Dr. Poindt to someone else. Thank you once again for being so caring. 	4	10 – 15 minutes	TX	5	4.6	4
23	Feb 18, 2019	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr Pondt is highly skilled. But more importantly, she cares. She listens and makes you feel like you’re not just another number to push through. 	4	10 – 15 minutes	TX	5	4.6	4
24	Sep 10, 2018	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr. Ponds is a very caring and compassionate Physician...I would definitely recommend her ..I have been a patient of hers for several years..I am sad that she is leaving  this location.. I am sure she will do well in her new practice..Best wishes to Dr.Pondt...	4	10 – 15 minutes	TX	5	4.6	4
25	Jun 16, 2018	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr. Pondt is the type of doctor we as people look for, she like family you can talk to her like you would talk to a closed friend or family. She listen, she voice here option, and she feel your pain. Now I know for me it been hard trying to find a doctor that I could feel comfortable with share my feeling and my pain at the same time. Now we caught together we talk about my vacation and it up and down than we moved to my heath which taking to bout other situation made the  health issues flow out	4	10 – 15 minutes	TX	5	4.6	4
26	Jun 03, 2018	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	"I have been seeing Dr, Pondt for 3 years now. She takes her time to listen to your concerns and is a very caring doctor.
"	4	10 – 15 minutes	TX	5	4.6	4
27	May 15, 2018	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr. Pondt is very attentive to my needs, she appears to care about my overall health,  Always refers  for specialized conditions.  	4	10 – 15 minutes	TX	5	4.6	4
28	May 08, 2018	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr. Pondt was awesome! She had a response for all my questions and concerns. The wait time was very little and the staff was very nice.	4	10 – 15 minutes	TX	5	4.6	4
29	May 03, 2018	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr. Pondt is a careless and uncompassionate care provider. She rushes through exams, does not take complete histories and does not provide good care, neglects to run important tests and will not own up to mistakes. She hangs up on patients asking questions about their health and is more concerned about money than the health and wellness of her patients. She is also not an MD. Find a better more caring provider. 	4	10 – 15 minutes	TX	1	4.6	4
30	Apr 06, 2018	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Bet positive all around	4	10 – 15 minutes	TX	4	4.6	4
31	Jan 03, 2018	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	highly recommend Dr Pondt for anyone in this area.  highly professional and truly cares for her patients, her staff is excellent as well.	4	10 – 15 minutes	TX	5	4.6	4
32	Dec 20, 2017	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	 The whole entire staff is so pleasant.  From the front office to the medical assistant.. Dr. Pondt is so pleasant. She's very welcoming and pays attention to all my concerns. She's a great doctor. I highly recommend her. 	4	10 – 15 minutes	TX	5	4.6	4
33	Aug 02, 2017	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr.Pondt has been my attending MD for several years now. she actually listens to you to find the solution to ur illness when other doctors think you are crazy. I came down with an illness a year ago that no other doctors could figure out what I had. It was life threatening. severe swelling of the tongue blocking all air passages off. Dr Pondt listened to me and prescribed the right medication to fight the bacterial infection. I highly recommend her	4	10 – 15 minutes	TX	5	4.6	4
34	Jul 30, 2017	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	"Dr. Pondt is a wonderful blessing to our family. She diagnosed my dad with early signs of dementia and was later certified by specialist. He was then able to get the right line of care and proper attention.  Very loving and understanding. Extremely patient because by father could be a handle full. I would recommend her to anyone that needed a real doctor you can talk to not one that talks at you.

All the Winrose Family are great people."	4	10 – 15 minutes	TX	5	4.6	4
35	Jul 29, 2017	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr. Pondt is displays a charismatic approach in her services. She's very welcoming, a great listener, and pays attention to my concerns. Her humble demeanor creates a level plain field for interactive communications between myself and her. She is always open and willing to work with me to decide the best possible medical advice. I'm looking forward to seeing more goodness from this wonderful Doctor.	4	10 – 15 minutes	TX	4	4.6	4
36	Jul 26, 2017	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	I like Dr. Pondt, she's very personable and seems knowledgeable. However, certain information was not communicated to me that was relevant in getting a referral. In addition, upon calling several times to get the information, I received no call back. Therefore, one week later, I had to drive over to the office to find out the actual procedure of getting a referral...this was not convenient at all! A simple return phone call would have alleviated my frustrations and answered my question.	4	10 – 15 minutes	TX	4	4.6	4
37	Jul 26, 2017	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Outstanding. I highly recommend Dr. Pondt. Engaging, prompt, and very knowledgable. 	4	10 – 15 minutes	TX	5	4.6	4
38	Jul 25, 2017	4	Family Medicine	Dr. Rochelle Pondt	Houston,	159	4	Dr. Pondt is an awesome doctor.  She listens to me and takes the time to explain all of my treatment options.  She is very kind and personable.  I am very comfortable talking to her about any issue I may have.  So glad I found her!	4	10 – 15 minutes	TX	5	4.6	4
39	None	None	Family Medicine	Dr. David Buck	Houston,	1	None	None	None	None	TX	None	5.0	None
40	None	None	Nursing (Nurse Practitioner)	Dr. Roseline Okoro	Houston,	None	None	None	None	None	TX	None	None	None
41	May 25, 2019	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	"I have been a patient under Dr. Moore's care for many years.  Dr. Moore is an excellent physician, and her staff including the schedulers to the nurses are always professional, courteous and helpful.
It is rare in today's healthcare environment to be treated with such a high level of service, and Dr. Moore clearly understands the importance of this to her patients."	4	Under 10 minutes	TX	5	4.6	4
42	May 06, 2019	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	"I like it when a doctor can take time to hear your concerns without running out of the room, to see another patient.
The lady that works the front of the office is awesome.  As I sat there, waiting to be seen by the doctor, she can handle the phones, the questions, and she was on a roll.  I was really empress by her abilities.  WOW"	4	Under 10 minutes	TX	5	4.6	4
43	Apr 17, 2019	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	I had one of the best doctor visit experiences in Dr. Moore's office. Everybody was super nice and helpful and Dr. Moore herself is very kind and caring and knowledgeable. 	4	Under 10 minutes	TX	5	4.6	4
44	Apr 03, 2019	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	Dr Moore and her staff are very friendly,  courteous and professional.  Never had a question for her or her staff that didn't get answered. If there's an issue that need the attention of a specialist,  she will refer you to one, she trust to take care of you. Need a good Doctor, I recommend Dr. Robin Moore.	4	Under 10 minutes	TX	5	4.6	4
45	Feb 19, 2019	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	I was very pleased with Dr. Moore! This was my first visit with her, pleased with her personality as well as the care she gave. I think I have found my physician for keeps. I will definitely recommend her to all that I kn	4	Under 10 minutes	TX	5	4.6	4
46	Jan 23, 2019	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	I’ve been seeing Dr. Moore for about 7 years. She’s very knowledgeable, always listens to me & recommends the best treatment. Her staff is always polite & helpful. Her office is conveniently located just on the outskirts of our busy & famous Medical Center, with easy access to the light rail & getting an appointment is always a breeze!!! I recommend her to anyone!	4	Under 10 minutes	TX	5	4.6	4
47	Dec 24, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	I love Dr. Moore and the staff from the front office to the clinical staff. Care about you as a person as well as a patient.  I have never had a long wait they are always on time.	4	Under 10 minutes	TX	5	4.6	4
48	Dec 05, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	Dr. Moore is a very capable doctor, but more importantly she is kind and caring.	4	Under 10 minutes	TX	5	4.6	4
49	Dec 04, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	Dr. Moore and her staff are very professional and helpful.  I have referred family members and co-workers to her.  They all have the same positive response when I speak with them after their visit.	4	Under 10 minutes	TX	5	4.6	4
50	Nov 29, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	Dr. Robin Moore is truly a knowledgeable, patient, and all around amazing physician. Her staff is just as great, extremely accommodating! Highly recommended! Also, beautiful and modern office space as well.	4	Under 10 minutes	TX	5	4.6	4
51	Nov 29, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	Great support staff , that means a lot to me,as well as the physicans skill lever. Very short wait time. Now parking is unreal and gets worse each time.	4	Under 10 minutes	TX	4	4.6	4
52	Nov 24, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	I have been seeing Dr. Moore for a few months now.  I initially took my son as a result of a referral from a family member.  I noticed the office staff were very approachable and friendly.  I shortly became a patient.  The ambiance is always warm and I was very comfortable during my entire visit.  My appointments are prompt and Dr. Moore is always attentive to my concerns.  	4	Under 10 minutes	TX	5	4.6	4
53	Nov 12, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	She is an excellent doctor, and caring individual 	4	Under 10 minutes	TX	5	4.6	4
54	Oct 28, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	If you are someone who doesn't like to sit around waiting all day for your doctor to see you, Dr. Moore is the doctor for you! She is nice, efficient and fast. She gets in, does what she needs to and you're on your way. Quick and painless. She doesn't waste your time and seems to realize patients don't want to be stuck at the doctor's all day. I was out in about an hour counting the time in the waiting room and the time I drove around for a parking spot. Wish all doctors were like this. 	4	Under 10 minutes	TX	5	4.6	4
55	Oct 15, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	Dr. Moore is always attentive and prompt. Her staff members are always engaging and professional. Most importantly they took the time to get to know me and my concerns and led me to a resolution through Dr. Moore’s assistance or another professional recommendation. Accolades to Dr. Moore, her assistant and every other staff member.  	4	Under 10 minutes	TX	5	4.6	4
56	Oct 05, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	The staff is very professional AND very friendly. My visit was as a first time patient, and I couldn't be happier with my choice!	4	Under 10 minutes	TX	5	4.6	4
57	Sep 09, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	I absolutely love Dr. Moira and her staff.  Making appointments are easy and the staff is professional!  They also get you in and out on appointments.  I recommend Dr. Moore to anyone look for a PCP.  She is the best!	4	Under 10 minutes	TX	5	4.6	4
58	Jul 17, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	Dr. Moore and her staff are dedicated to you.  I was able to call, walk in and be seen within an hour.  I want to thank them for seeing on such short notice.  As alway, a very polite and courteous staff.	4	Under 10 minutes	TX	5	4.6	4
59	Jun 27, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	Dr. Robin Moore is very kind, attentive to ones’ needs & takes considerable time with her patients.... She squeezed me in @ moments notice on an extremely busy afternoon.... I’m so Thankful To Dr. Moore fitting me in before the close of business day.... She rushed my Labs & followed up that next business day(Early Am) to let me know All was normal! She and her staff are courteous & top notch professionals! Thank you ?? 	4	Under 10 minutes	TX	5	4.6	4
60	Jun 22, 2018	4	Family Medicine	Dr. Robin Moore	Houston,	145	5	"Dr Moore & staff excellent care & service
Have recommended she agrees with me
No compliants!!!
Thank you Dr Moore
"	4	Under 10 minutes	TX	5	4.6	4
61	Jan 17, 2018	5	Family Medicine	Dr. Gina Galindo	Houston,	2	5	Dr. Galindo was very thorough in her exam and took the time to ask about my previous medical history. She was understanding and very thoughtful. 	5	Under 10 minutes	TX	5	5.0	5
62	Apr 14, 2016	5	Family Medicine	Dr. Sumera Muzaffar	Houston,	1	5	Dr. Muzaffar was very thorough - she did not rush me through (like my regular physician)  - I was very sick and she was very busy - she never rushed me - she took appropriate measures for treatment and she did not release me until she was satisfied with tests results.	5	10 – 15 minutes	TX	5	5.0	5
63	Jun 07, 2017	4	Family Medicine	Dr. Anna Silva	Houston,	10	5	I've been searching for a doctor that doesn't make me feel like they're just trying to get me out of there. I never write reviews but i was truly happy after my visit with Dr. Anna Silva. She really listened and asked questions to get more of a clear idea of what was happening. She didn't only leave it at that but explained to me with great detail what was happening. My husband was with me and he was also very happy with the visit that he decided to book his physical appointment before leaving.	4	10 – 15 minutes	TX	5	4.2	4
64	Sep 17, 2016	4	Family Medicine	Dr. Anna Silva	Houston,	10	5	She listened to my concerns and answered my questions. She was very good about preventative care. 	4	10 – 15 minutes	TX	5	4.2	4
65	Jul 21, 2016	4	Family Medicine	Dr. Anna Silva	Houston,	10	5	Dr. Silva is professional, smart, respectful, and caring--everything you could want in a doctor. I seriously dislike most doctors and so I  postponed my physical for two years after my regular family doctor moved.  I'm so glad I found Dr. Silva!  Now I don't have to dread going to the doctor!  If you have been putting off a medical checkup, schedule a physical with her immediately before the word gets out about how wonderful she is and she gets all booked up.	4	10 – 15 minutes	TX	5	4.2	4
66	Feb 27, 2016	4	Family Medicine	Dr. Eric Nolen	Houston,	11	4	It is the first doctor in U.S.A. really feel passion and takes seriously the health of their patients. It is very dedicated , considerate, close and intelligent. His office is very nice, well equipped and perfectly located (easy to reach ) . I never have like to thank what he did for my mom ( with much dedication you try a deep infection , which could have been fatal for my mom. God Bless you Dr Nolen. 	4	Under 10 minutes	TX	5	4.6	4
67	Feb 25, 2016	4	Family Medicine	Dr. Eric Nolen	Houston,	11	4	"Dr Nolen  is a great Doctor as well as a great human being.He is dedicated, considered, close very professional and responsible. If you go with Dr Nolen you are in Good Hand ( the best). 
Thank you so much Dr Nolen for taking careof my mom. God bless you.?? "	4	Under 10 minutes	TX	5	4.6	4
68	Jan 09, 2016	4	Family Medicine	Dr. Eric Nolen	Houston,	11	4	Highly professional service. 	4	Under 10 minutes	TX	5	4.6	4
69	May 19, 2018	4	Family Medicine	Dr. Alfreda Bell	Houston,	13	4	Dr. Bell has been my physician for a few years now. My husband , my daughter and I are her patience. She is very  adamant about physical and such. My husband went to see her for blood pressure problems,  he had not had his yearly blood test so she has him take his bloodwork and found his p s a level was high. He then was diagnosed with prostate cancer.  She saved his life. 5 stars for her in my book!	4	10 – 15 minutes	TX	5	4.1	4
70	May 15, 2018	4	Family Medicine	Dr. Alfreda Bell	Houston,	13	4	"Dr. Bell diagnosed my Thyroid issue when I was pregnant, something the OB didn't take the time to ascertain.

Dr. Bell listens, and seeks out a solution. I'm very grateful. "	4	10 – 15 minutes	TX	5	4.1	4
71	Mar 10, 2018	4	Family Medicine	Dr. Alfreda Bell	Houston,	13	4	"Dr. Bell is amazing Dr. When I lost my insurance and had to pay out of pocket, she adjusted my rate.  She shows deep concern for me and my ""WHOLE"" family. She understands for me to be 100% well that things in my family needs to be well. She takes the time to address my WHOLE person, what my needs are medically, emotionally and personally. She remembers the smallest detail about me and my family and address them with great compassion! Dr. Bell takes ""FAMILY MEDICINE"" to  whole new level! S Price."	4	10 – 15 minutes	TX	5	4.1	4
72	Jan 13, 2017	4	Family Medicine	Dr. Alfreda Bell	Houston,	13	4	I absolutely LOVE Dr. Bell.  She is personable and takes her time to answer all of my questions (and I have many).  I recommend her highly! 	4	10 – 15 minutes	TX	5	4.1	4
73	None	None	Family Medicine	Dr. Dan Browder	Houston,	1	None	None	None	None	TX	None	5.0	None
74	May 24, 2019	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	Dr. Jafari is amazing! I switched PCPs because I felt like just a number to my previous PCP. A friend recommended Dr. Jafari and now I see why. She treats her patients like she genuinely cares about them. I would rather drive across town to see Dr. Jafari than find someone nearby!	5	10 – 15 minutes	TX	5	4.7	4
75	May 06, 2019	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	Excelente Doc	5	10 – 15 minutes	TX	5	4.7	4
76	Feb 22, 2019	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	She is the most trustworthy doctor I have had	5	10 – 15 minutes	TX	5	4.7	4
77	Feb 01, 2019	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	Best dr ive ever had would change her for anything very caring very informational and one of the few dr that takes the time to follow up and make sure you are taking your meds and that u are ok 	5	10 – 15 minutes	TX	5	4.7	4
78	Dec 22, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	Dr Jafari Is one of the best primary care physicians.  She is bright, knowledgeable and very skilled.  She brings the highest quality of care to each of her patient.  Her pleasant demeanor and helpfulness are very appreciated.	5	10 – 15 minutes	TX	5	4.7	4
79	Dec 22, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	very good doctor, love coming to her 	5	10 – 15 minutes	TX	5	4.7	4
80	Dec 13, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	My first appointment was very positive.  After that it was completely downhill; the next appointment I still had questions and she left me sitting on the exam table.  I thought she was coming back, but then her assistant came in and said oh she's with another patient now.  Her office was terrible about returning phone calls, and she did not respond to emails sent through the patient portal.  She left the Elite practice and moved out to an office in Katy.   I would not recommend her at all	5	10 – 15 minutes	TX	1	4.7	4
81	Dec 11, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	I have been going to Dr. Jafari for the past 3 years.  She is always easy to see and very friendly	5	10 – 15 minutes	TX	5	4.7	4
82	Dec 10, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	I would gladly recommend my friends to Dr. Jafari.  She has excellent patient manner.  You do not wait long period in her office.  She listens to her patients, that is why I still drive about an hour to go to her office.  Her medical assistant is very caring and patient as well.  I love them both.  I truly trust Dr. Jafari with my health.  I have recommended friends to her and they like her as well. 	5	10 – 15 minutes	TX	5	4.7	4
83	Oct 28, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	Never felt comfortable with her in three years. Most times she hadn't checked test results before visits. Had insurance to send her papers once for info and they never heard back. She never contacted people back. It was horrible trying to refill prescriptions because she (or her nurses) never contacted the Pharmacy back. She also refers patients to shady, surgery-hungry specialists despite getting complaints from other patients about the same doctor. I lost all respect after that.	5	10 – 15 minutes	TX	1	4.7	4
84	Apr 18, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	"My wife and I established care with Dr Jafari three years ago, 
We could not have asked for a better, more caring doctor. It is a good feeling to see that still there are doctors that don't look at patient just as money, and they truly care about the patient and their issues and problems. Front office is extremely courteous and caring. Sometimes wait time is a little long, but receiving such a great care is well worth the wait. Please keep up the good work."	5	10 – 15 minutes	TX	5	4.7	4
85	Feb 27, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	"Dr. Jafari doesn't spend time with patients and she never follows up after visits. 
dissatisfied with her."	5	10 – 15 minutes	TX	1	4.7	4
86	Jan 12, 2018	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	Dr Pour Jafari has been our Primary Care Physician in the last 4 years. Unfortunately, the quality of her work has diminished during the last couple of years. She is always behind in her visits, don't spent proper time with the patients and never follows up with after the visit. 	5	10 – 15 minutes	TX	1	4.7	4
87	Jul 29, 2017	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	Very professional and caring. Takes time to listen to your concerns.	5	10 – 15 minutes	TX	5	4.7	4
88	Jul 19, 2017	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	I am 67 years old and it is three years that Dr Jafari is my physician. It is a great experience for me to have such expert doctor. She is the best physician that I had ever seen in my life.	5	10 – 15 minutes	TX	5	4.7	4
89	Jul 18, 2017	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	I come from a family of Doctor’s and Dr. Jafari treated me like family from day one and her staffs are equally giftedly amazing. The whole office environment makes you feel the same way.  Her practice should be duplicated around the world in truly helping and caring for her doctor–patient relationships skills.	5	10 – 15 minutes	TX	5	4.7	4
90	Jul 12, 2017	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	I went to see Dr. Jafari for a legitimate concern I had about my health. She ordered inappropriate tests and expected me to go to an imaging center that I can only assume she gets a kick back from. She never called with results about my blood work or imaging. I attempted to call her multiple times with no information given to me. Would not recommend this MD unless you want to be ignored. Extremely disappointed with the care received. (I am in the health field and know what is expected from MDs)	5	10 – 15 minutes	TX	1	4.7	4
91	Jul 11, 2017	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	I absolutely LOVE Dr. Bita pour-Jafari. I have been a grateful patient for 2 years. She is a great listener and took the time to answer all of my questions about a previous misdiagnosis (from a previous doctor) that was life changing. I am forever grateful for her understanding in the matter and the need for a second opinion. I highly recommend!!	5	10 – 15 minutes	TX	5	4.7	4
92	Jun 17, 2017	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	Good experience.  She is a runner so she understood where I was coming from.  Office was bright and clean.  She did not appear to be rushed to get to the next patient as so many seem these days.	5	10 – 15 minutes	TX	5	4.7	4
93	Jun 16, 2017	4	Family Medicine	Dr. Bita Pour-Jafari	Houston,	85	5	My experience with Dr. Pour-Jafari was great.  She very detailed and makes suggestions when necessary 	5	10 – 15 minutes	TX	5	4.7	4
94	Dec 27, 2018	4	Family Medicine	Dr. Megan Belcher	Houston,	21	4	"I am so pleased with the care that I have received each time I’ve seen Dr. Belcher and have nothing but good things to say in regards to the office staff and medical assistants. Dr. Belcher approaches each concern with careful consideration and is thorough in her assessment and treatment. I trust her completely with my health and have referred my family and friends to her as well. 
I’m so pleased to have such a wonderful doctor in the community and appreciate the ease of access in the location. "	4	10 – 15 minutes	TX	5	4.0	4
